token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ל.ה.חדשׁ.ה.זה,ל,1,g,,Exodus 12:6,לַחֹ֣דֶשׁ הַזֶּ֑ה ,673176,וְהָיָ֤ה לָכֶם֙ לְמִשְׁמֶ֔רֶת עַ֣ד אַרְבָּעָ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֣דֶשׁ הַזֶּ֑ה וְשָׁחֲט֣וּ אֹתֹ֗ו כֹּ֛ל קְהַ֥ל עֲדַֽת־יִשְׂרָאֵ֖ל בֵּ֥ין הָעַרְבָּֽיִם׃ 
ל.ה.חדשׁים,ל,1,g,,Isaiah 47:13,לֶחֳדָשִׁ֔ים ,784896,נִלְאֵ֖ית בְּרֹ֣ב עֲצָתָ֑יִךְ יַעַמְדוּ־נָ֨א וְיֹושִׁיעֻ֜ךְ הֹבְרֵ֣י שָׁמַ֗יִם הַֽחֹזִים֙ בַּכֹּ֣וכָבִ֔ים מֹֽודִיעִם֙ לֶחֳדָשִׁ֔ים מֵאֲשֶׁ֥ר יָבֹ֖אוּ עָלָֽיִךְ׃ 
ל.ה.יום,ל,9,g,,Exodus 29:38,לַיֹּ֖ום ,679219,וְזֶ֕ה אֲשֶׁ֥ר תַּעֲשֶׂ֖ה עַל־הַמִּזְבֵּ֑חַ כְּבָשִׂ֧ים בְּנֵֽי־שָׁנָ֛ה שְׁנַ֥יִם לַיֹּ֖ום תָּמִֽיד׃ 
ל.ה.יום.ה.זה,ל,2,g,,Esther 3:14,לַיֹּ֥ום הַזֶּֽה׃ ,874683,פַּתְשֶׁ֣גֶן הַכְּתָ֗ב לְהִנָּ֤תֵֽן דָּת֙ בְּכָל־מְדִינָ֣ה וּמְדִינָ֔ה גָּל֖וּי לְכָל־הָֽעַמִּ֑ים לִהְיֹ֥ות עֲתִדִ֖ים לַיֹּ֥ום הַזֶּֽה׃ 
ל.ה.יום.ה.שׁלישׁי,ל,1,g,,Exodus 19:11,לַיֹּ֣ום הַשְּׁלִישִׁ֑י ,675869,וְהָי֥וּ נְכֹנִ֖ים לַיֹּ֣ום הַשְּׁלִישִׁ֑י כִּ֣י׀ בַּיֹּ֣ום הַשְּׁלִישִׁ֗י יֵרֵ֧ד יְהוָ֛ה לְעֵינֵ֥י כָל־הָעָ֖ם עַל־הַ֥ר סִינָֽי׃ 
ל.ה.יום.שׁבעת.ה.ימים,ל,1,g,,Ezekiel 45:23,לַיֹּ֔ום שִׁבְעַ֖ת הַיָּמִ֑ים ,821576,וְשִׁבְעַ֨ת יְמֵֽי־הֶחָ֜ג יַעֲשֶׂ֧ה עֹולָ֣ה לַֽיהוָ֗ה שִׁבְעַ֣ת פָּ֠רִים וְשִׁבְעַ֨ת אֵילִ֤ים תְּמִימִם֙ לַיֹּ֔ום שִׁבְעַ֖ת הַיָּמִ֑ים וְחַטָּ֕את שְׂעִ֥יר עִזִּ֖ים לַיֹּֽום׃ 
ל.ה.יום.שׁבעת.ימים,ל,1,g,,Numbers 28:24,לַיֹּום֙ שִׁבְעַ֣ת יָמִ֔ים ,701737,כָּאֵ֜לֶּה תַּעֲשׂ֤וּ לַיֹּום֙ שִׁבְעַ֣ת יָמִ֔ים לֶ֛חֶם אִשֵּׁ֥ה רֵֽיחַ־נִיחֹ֖חַ לַיהוָ֑ה עַל־עֹולַ֧ת הַתָּמִ֛יד יֵעָשֶׂ֖ה וְנִסְכֹּֽו׃ 
ל.ה.מועד,ל,5,g,,Genesis 21:2,לַמֹּועֵ֕ד ,657131,וַתַּהַר֩ וַתֵּ֨לֶד שָׂרָ֧ה לְאַבְרָהָ֛ם בֵּ֖ן לִזְקֻנָ֑יו לַמֹּועֵ֕ד אֲשֶׁר־דִּבֶּ֥ר אֹתֹ֖ו אֱלֹהִֽים׃ 
ל.ה.מועד.ה.זה.ב.ה.שׁנה.ה.אחרת,ל,1,g,,Genesis 17:21,לַמֹּועֵ֣ד הַזֶּ֔ה בַּשָּׁנָ֖ה הָאַחֶֽרֶת׃ ,655843,וְאֶת־בְּרִיתִ֖י אָקִ֣ים אֶת־יִצְחָ֑ק אֲשֶׁר֩ תֵּלֵ֨ד לְךָ֤ שָׂרָה֙ לַמֹּועֵ֣ד הַזֶּ֔ה בַּשָּׁנָ֖ה הָאַחֶֽרֶת׃ 
ל.ה.מועד.ה.זה.כ.ה.עת.חיה,ל,2,g,,2_Kings 4:16,לַמֹּועֵ֤ד הַזֶּה֙ כָּעֵ֣ת חַיָּ֔ה ,765437,וַיֹּ֗אמֶר לַמֹּועֵ֤ד הַזֶּה֙ כָּעֵ֣ת חַיָּ֔ה אַ֖תְּ חֹבֶ֣קֶת בֵּ֑ן וַתֹּ֗אמֶר אַל־אֲדֹנִי֙ אִ֣ישׁ הָאֱלֹהִ֔ים אַל־תְּכַזֵּ֖ב בְּשִׁפְחָתֶֽךָ׃ 
ל.ה.מחרת,ל,1,g,,Jonah 4:7,לַֽמָּחֳרָ֑ת ,828279,וַיְמַ֤ן הָֽאֱלֹהִים֙ תֹּולַ֔עַת בַּעֲלֹ֥ות הַשַּׁ֖חַר לַֽמָּחֳרָ֑ת וַתַּ֥ךְ אֶת־הַקִּֽיקָיֹ֖ון וַיִּיבָֽשׁ׃ 
ל.ה.מצער,ל,1,g,,Isaiah 63:18,לַמִּצְעָ֕ר ,788481,לַמִּצְעָ֕ר יָרְשׁ֖וּ עַם־קָדְשֶׁ֑ךָ צָרֵ֕ינוּ בֹּוסְס֖וּ מִקְדָּשֶֽׁךָ׃ 
ל.ה.ערב,ל,7,g,,Psalms 59:15,לָ֭עֶרֶב ,842132,וְיָשׁ֣וּבוּ לָ֭עֶרֶב יֶהֱמ֥וּ כַכָּ֗לֶב וִיסֹ֥ובְבוּ עִֽיר׃ 
ל.ה.ראשׁנה,ל,2,g,,Genesis 28:19,לָרִאשֹׁנָֽה׃ ,660539,וַיִּקְרָ֛א אֶת־שֵֽׁם־הַמָּקֹ֥ום הַה֖וּא בֵּֽית־אֵ֑ל וְאוּלָ֛ם ל֥וּז שֵׁם־הָעִ֖יר לָרִאשֹׁנָֽה׃ 
ל.ה.שׁבתות.ו.ל.ה.חדשׁים.ו.ל.ה.מועדות.שׁלושׁ.פעמים.ב.ה.שׁנה.ב.חג.ה.מצות.ו.ב.חג.ה.שׁבעות.ו.ב.חג.ה.סכות,ל.ל.ל,1,g,note the very long ב-goverened chain that follows. How should these be described?,2_Chronicles 8:13,לַשַּׁבָּתֹות֙ וְלֶ֣חֳדָשִׁ֔ים וְלַמֹּ֣ועֲדֹ֔ות שָׁלֹ֥ושׁ פְּעָמִ֖ים בַּשָּׁנָ֑ה בְּחַ֧ג הַמַּצֹּ֛ות וּבְחַ֥ג הַשָּׁבֻעֹ֖ות וּבְחַ֥ג הַסֻּכֹּֽות׃ ,896665,וּבִדְבַר־יֹ֣ום בְּיֹ֗ום לְהַעֲלֹות֙ כְּמִצְוַ֣ת מֹשֶׁ֔ה לַשַּׁבָּתֹות֙ וְלֶ֣חֳדָשִׁ֔ים וְלַמֹּ֣ועֲדֹ֔ות שָׁלֹ֥ושׁ פְּעָמִ֖ים בַּשָּׁנָ֑ה בְּחַ֧ג הַמַּצֹּ֛ות וּבְחַ֥ג הַשָּׁבֻעֹ֖ות וּבְחַ֥ג הַסֻּכֹּֽות׃ 
ל.ה.שׁבתות.ו.ל.ה.חדשׁים.ו.ל.מועדי.יהוה.אלהינו,ל.ל.ל,1,g,,2_Chronicles 2:3,לַשַּׁבָּתֹות֙ וְלֶ֣חֳדָשִׁ֔ים וּֽלְמֹועֲדֵ֖י יְהוָ֣ה אֱלֹהֵ֑ינוּ ,894851,הִנֵּה֩ אֲנִ֨י בֹֽונֶה־בַּ֜יִת לְשֵׁ֣ם׀ יְהוָ֣ה אֱלֹהָ֗י לְהַקְדִּ֣ישׁ לֹ֡ו לְהַקְטִ֣יר לְפָנָ֣יו קְטֹֽרֶת־סַמִּים֩ וּמַעֲרֶ֨כֶת תָּמִ֤יד וְעֹלֹות֙ לַבֹּ֣קֶר וְלָעֶ֔רֶב לַשַּׁבָּתֹות֙ וְלֶ֣חֳדָשִׁ֔ים וּֽלְמֹועֲדֵ֖י יְהוָ֣ה אֱלֹהֵ֑ינוּ לְעֹולָ֖ם זֹ֥את עַל־יִשְׂרָאֵֽל׃ 
ל.חמשׁים.ו.שׁנים.יום,ל,1,g,,Nehemiah 6:15,לַחֲמִשִּׁ֥ים וּשְׁנַ֖יִם יֹֽום׃ פ ,885237,וַתִּשְׁלַם֙ הַֽחֹומָ֔ה בְּעֶשְׂרִ֥ים וַחֲמִשָּׁ֖ה לֶאֱל֑וּל לַחֲמִשִּׁ֥ים וּשְׁנַ֖יִם יֹֽום׃ פ 
ל.יום.אחד,ל,1,g,,1_Kings 5:2,לְיֹ֣ום אֶחָ֑ד ,755339,וַיְהִ֥י לֶֽחֶם־שְׁלֹמֹ֖ה לְיֹ֣ום אֶחָ֑ד שְׁלֹשִׁ֥ים כֹּר֙ סֹ֔לֶת וְשִׁשִּׁ֥ים כֹּ֖ר קָֽמַח׃ 
ל.יום.איד,ל,1,g,,Job 21:30,לְיֹ֣ום אֵ֭יד ,857208,כִּ֤י לְיֹ֣ום אֵ֭יד יֵחָ֣שֶׂךְ רָ֑ע לְיֹ֖ום עֲבָרֹ֣ות יוּבָֽלוּ׃ 
ל.יום.ב.יום,ל,1,g,,2_Chronicles 24:11,לְיֹ֣ום׀ בְּיֹ֔ום ,900673,וַיְהִ֡י בְּעֵת֩ יָבִ֨יא אֶת־הָֽאָרֹ֜ון אֶל־פְּקֻדַּ֣ת הַמֶּלֶךְ֮ בְּיַ֣ד הַלְוִיִּם֒ וְכִרְאֹותָ֞ם כִּי־רַ֣ב הַכֶּ֗סֶף וּבָ֨א סֹופֵ֤ר הַמֶּ֨לֶךְ֙ וּפְקִיד֙ כֹּהֵ֣ן הָרֹ֔אשׁ וִיעָ֨רוּ֙ אֶת־הָ֣אָרֹ֔ון וְיִשָּׂאֻ֖הוּ וִֽישִׁיבֻ֣הוּ אֶל־מְקֹמֹ֑ו כֹּ֤ה עָשׂוּ֙ לְיֹ֣ום׀ בְּיֹ֔ום וַיַּֽאַסְפוּ־כֶ֖סֶף לָרֹֽב׃ 
ל.יום.ה.כסא,ל,1,g,,Proverbs 7:20,לְיֹ֥ום הַ֝כֵּ֗סֶא ,862633,צְֽרֹור־הַ֭כֶּסֶף לָקַ֣ח בְּיָדֹ֑ו לְיֹ֥ום הַ֝כֵּ֗סֶא יָבֹ֥א בֵיתֹֽו׃ 
ל.יום.חג.יהוה,ל,1,g,,Hosea 9:5,לְיֹ֖ום חַג־יְהוָֽה׃ ,823885,מַֽה־תַּעֲשׂ֖וּ לְיֹ֣ום מֹועֵ֑ד וּלְיֹ֖ום חַג־יְהוָֽה׃ 
ל.יום.מועד,ל,1,g,,Hosea 9:5,לְיֹ֣ום מֹועֵ֑ד ,823883,מַֽה־תַּעֲשׂ֖וּ לְיֹ֣ום מֹועֵ֑ד וּלְיֹ֖ום חַג־יְהוָֽה׃ 
ל.יום.עברות,ל,1,g,,Job 21:30,לְיֹ֖ום עֲבָרֹ֣ות ,857211,כִּ֤י לְיֹ֣ום אֵ֭יד יֵחָ֣שֶׂךְ רָ֑ע לְיֹ֖ום עֲבָרֹ֣ות יוּבָֽלוּ׃ 
ל.יום.פקדה,ל,1,g,,Isaiah 10:3,לְיֹ֣ום פְּקֻדָּ֔ה ,776204,וּמַֽה־תַּעֲשׂוּ֙ לְיֹ֣ום פְּקֻדָּ֔ה וּלְשֹׁואָ֖ה מִמֶּרְחָ֣ק תָּבֹ֑וא עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה וְאָ֥נָה תַעַזְב֖וּ כְּבֹודְכֶֽם׃ 
ל.ימים,ל,1,g,,Job 30:1,לְיָ֫מִ֥ים ,858510,וְעַתָּ֤ה׀ שָֽׂחֲק֣וּ עָלַי֮ צְעִירִ֥ים מִמֶּ֗נִּי לְיָ֫מִ֥ים אֲשֶׁר־מָאַ֥סְתִּי אֲבֹותָ֑ם לָ֝שִׁ֗ית עִם־כַּלְבֵ֥י צֹאנִֽי׃ 
ל.ימים.מ.ימים,ל,1,g,,2_Chronicles 21:19,לְיָמִ֣ים׀ מִיָּמִ֡ים ,900046,וַיְהִ֣י לְיָמִ֣ים׀ מִיָּמִ֡ים וּכְעֵת֩ צֵ֨את הַקֵּ֜ץ לְיָמִ֣ים שְׁנַ֗יִם יָצְא֤וּ מֵעָיו֙ עִם־חָלְיֹ֔ו וַיָּ֖מָת בְּתַחֲלֻאִ֣ים רָעִ֑ים וְלֹא־עָ֨שׂוּ לֹ֥ו עַמֹּ֛ו שְׂרֵפָ֖ה כִּשְׂרֵפַ֥ת אֲבֹתָֽיו׃ 
ל.ימים.עוד.שׁבעה,ל,1,g,,Genesis 7:4,לְיָמִ֨ים עֹ֜וד שִׁבְעָ֗ה ,653347,כִּי֩ לְיָמִ֨ים עֹ֜וד שִׁבְעָ֗ה אָֽנֹכִי֙ מַמְטִ֣יר עַל־הָאָ֔רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָ֑יְלָה וּמָחִ֗יתִי אֶֽת־כָּל־הַיְקוּם֙ אֲשֶׁ֣ר עָשִׂ֔יתִי מֵעַ֖ל פְּנֵ֥י הָֽאֲדָמָֽה׃ 
ל.ימים.שׁמונה,ל,1,g,,2_Chronicles 29:17,לְיָמִ֣ים שְׁמֹונָ֑ה ,902209,וַ֠יָּחֵלּוּ בְּאֶחָ֞ד לַחֹ֣דֶשׁ הָרִאשֹׁון֮ לְקַדֵּשׁ֒ וּבְיֹ֧ום שְׁמֹונָ֣ה לַחֹ֗דֶשׁ בָּ֚אוּ לְאוּלָ֣ם יְהוָ֔ה וַיְקַדְּשׁ֥וּ אֶת־בֵּית־יְהוָ֖ה לְיָמִ֣ים שְׁמֹונָ֑ה וּבְיֹ֨ום שִׁשָּׁ֥ה עָשָׂ֛ר לַחֹ֥דֶשׁ הָרִאשֹׁ֖ון כִּלּֽוּ׃ ס 
ל.כל.חדשׁי.ה.שׁנה,ל,1,g,,1_Chronicles 27:1,לְכֹ֖ל חָדְשֵׁ֣י הַשָּׁנָ֑ה ,893803,וּבְנֵ֣י יִשְׂרָאֵ֣ל׀ לְֽמִסְפָּרָ֡ם רָאשֵׁ֣י הָאָבֹ֣ות וְשָׂרֵ֣י הָֽאֲלָפִ֣ים׀ וְהַמֵּאֹ֡ות וְשֹׁטְרֵיהֶם֩ הַמְשָׁרְתִ֨ים אֶת־הַמֶּ֜לֶךְ לְכֹ֣ל׀ דְּבַ֣ר הַֽמַּחְלְקֹ֗ות הַבָּאָ֤ה וְהַיֹּצֵאת֙ חֹ֣דֶשׁ בְּחֹ֔דֶשׁ לְכֹ֖ל חָדְשֵׁ֣י הַשָּׁנָ֑ה הַֽמַּחֲלֹ֨קֶת֙ הָֽאַחַ֔ת עֶשְׂרִ֥ים וְאַרְבָּעָ֖ה אָֽלֶף׃ ס 
ל.מ.ב.ה.ראשׁונה,ל,1,g,,1_Chronicles 15:13,לְמַבָּרִ֥אשֹׁונָ֖ה ,890930,כִּ֛י לְמַבָּרִ֥אשֹׁונָ֖ה לֹ֣א אַתֶּ֑ם פָּרַ֨ץ יְהוָ֤ה אֱלֹהֵ֨ינוּ֙ בָּ֔נוּ כִּי־לֹ֥א דְרַשְׁנֻ֖הוּ כַּמִּשְׁפָּֽט׃ 
ל.מ.יום,ל,2,g,,Isaiah 7:17,לְמִיֹּ֥ום ,775618,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ 
ל.מ.יום.ו.עד.ה.יום.ה.זה,ל.עד,1,g,note that here the waw with further prep specification is recognized due to the coordination; without coordination it is not picked up,2_Samuel 7:6,לְ֠מִיֹּום וְעַ֖ד הַיֹּ֣ום הַזֶּ֑ה ,745919,כִּ֣י לֹ֤א יָשַׁ֨בְתִּי֙ בְּבַ֔יִת לְ֠מִיֹּום הַעֲלֹתִ֞י אֶת־בְּנֵ֤י יִשְׂרָאֵל֙ מִמִּצְרַ֔יִם וְעַ֖ד הַיֹּ֣ום הַזֶּ֑ה וָאֶֽהְיֶה֙ מִתְהַלֵּ֔ךְ בְּאֹ֖הֶל וּבְמִשְׁכָּֽן׃ 
ל.מ.ימי.אבתיכם,ל,1,g,,Malachi 3:7,לְמִימֵ֨י אֲבֹתֵיכֶ֜ם ,835096,לְמִימֵ֨י אֲבֹתֵיכֶ֜ם סַרְתֶּ֤ם מֵֽחֻקַּי֙ וְלֹ֣א שְׁמַרְתֶּ֔ם שׁ֤וּבוּ אֵלַי֙ וְאָשׁ֣וּבָה אֲלֵיכֶ֔ם אָמַ֖ר יְהוָ֣ה צְבָאֹ֑ות וַאֲמַרְתֶּ֖ם בַּמֶּ֥ה נָשֽׁוּב׃ 
ל.מ.ימי.קדם,ל,1,g,,2_Kings 19:25,לְמִ֥ימֵי קֶ֖דֶם ,771998,הֲלֹֽא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ אֹתָ֣הּ עָשִׂ֔יתִי לְמִ֥ימֵי קֶ֖דֶם וִֽיצַרְתִּ֑יהָ עַתָּ֣ה הֲבֵיאתִ֗יהָ וּתְהִ֗י לַהְשֹׁ֛ות גַּלִּ֥ים נִצִּ֖ים עָרִ֥ים בְּצֻרֹֽות׃ 
ל.מ.ימים,ל,1,g,,1_Chronicles 17:10,לְמִיָּמִ֗ים ,891528,וּלְמִיָּמִ֗ים אֲשֶׁ֨ר צִוִּ֤יתִי שֹֽׁפְטִים֙ עַל־עַמִּ֣י יִשְׂרָאֵ֔ל וְהִכְנַ֖עְתִּי אֶת־כָּל־אֹויְבֶ֑יךָ וָאַגִּ֣ד לָ֔ךְ וּבַ֖יִת יִֽבְנֶה־לְּךָ֥ יְהוָֽה׃ 
ל.מ.רחוק,ל,1,g,,Isaiah 37:26,לְמֵֽרָחֹוק֙ ,781950,הֲלֹֽוא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ אֹותָ֣הּ עָשִׂ֔יתִי מִ֥ימֵי קֶ֖דֶם וִיצַרְתִּ֑יהָ עַתָּ֣ה הֲבֵאתִ֔יהָ וּתְהִ֗י לְהַשְׁאֹ֛ות גַּלִּ֥ים נִצִּ֖ים עָרִ֥ים בְּצֻרֹֽות׃ 
ל.מועד.חדשׁ.ה.אביב,ל,1,g,,Exodus 34:18,לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב ,680855,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ 
ל.מועד.מועדים.ו.חצי,ל,1,g,,Daniel 12:7,לְמֹועֵ֨ד מֹֽועֲדִ֜ים וָחֵ֗צִי ,881227,וָאֶשְׁמַ֞ע אֶת־הָאִ֣ישׁ׀ לְב֣וּשׁ הַבַּדִּ֗ים אֲשֶׁ֣ר מִמַּעַל֮ לְמֵימֵ֣י הַיְאֹר֒ וַיָּ֨רֶם יְמִינֹ֤ו וּשְׂמֹאלֹו֙ אֶל־הַשָּׁמַ֔יִם וַיִּשָּׁבַ֖ע בְּחֵ֣י הָעֹולָ֑ם כִּי֩ לְמֹועֵ֨ד מֹֽועֲדִ֜ים וָחֵ֗צִי וּכְכַלֹּ֛ות נַפֵּ֥ץ יַד־עַם־קֹ֖דֶשׁ תִּכְלֶ֥ינָה כָל־אֵֽלֶּה׃ 
ל.מחר,ל,4,g,,Numbers 11:18,לְמָחָר֮ ,695713,וְאֶל־הָעָ֨ם תֹּאמַ֜ר הִתְקַדְּשׁ֣וּ לְמָחָר֮ וַאֲכַלְתֶּ֣ם בָּשָׂר֒ כִּ֡י בְּכִיתֶם֩ בְּאָזְנֵ֨י יְהוָ֜ה לֵאמֹ֗ר מִ֤י יַאֲכִלֵ֨נוּ֙ בָּשָׂ֔ר כִּי־טֹ֥וב לָ֖נוּ בְּמִצְרָ֑יִם וְנָתַ֨ן יְהוָ֥ה לָכֶ֛ם בָּשָׂ֖ר וַאֲכַלְתֶּֽם׃ 
ל.מחרת.ה.יום.ה.הוא,ל,1,g,,1_Chronicles 29:21,לְֽמָחֳרַת֮ הַיֹּ֣ום הַהוּא֒ ,894508,וַיִּזְבְּח֣וּ לַיהוָ֣ה׀ זְ֠בָחִים וַיַּעֲל֨וּ עֹלֹ֜ות לַיהוָ֗ה לְֽמָחֳרַת֮ הַיֹּ֣ום הַהוּא֒ פָּרִ֨ים אֶ֜לֶף אֵילִ֥ים אֶ֛לֶף כְּבָשִׂ֥ים אֶ֖לֶף וְנִסְכֵּיהֶ֑ם וּזְבָחִ֥ים לָרֹ֖ב לְכָל־יִשְׂרָאֵֽל׃ 
ל.מן.ה.יום,ל,3,g,,2_Samuel 19:25,לְמִן־הַיֹּום֙ ,751296,וּמְפִבֹ֨שֶׁת֙ בֶּן־שָׁא֔וּל יָרַ֖ד לִקְרַ֣את הַמֶּ֑לֶךְ וְלֹא־עָשָׂ֨ה רַגְלָ֜יו וְלֹא־עָשָׂ֣ה שְׂפָמֹ֗ו וְאֶת־בְּגָדָיו֙ לֹ֣א כִבֵּ֔ס לְמִן־הַיֹּום֙ לֶ֣כֶת הַמֶּ֔לֶךְ עַד־הַיֹּ֖ום אֲשֶׁר־בָּ֥א בְשָׁלֹֽום׃ 
ל.מן.ה.יום.ו.עד.ה.יום.ה.זה,ל.עד,1,g,NB the complex chain: למן…ועד. ,Jeremiah 32:31,לְמִן־הַיֹּום֙ וְעַ֖ד הַיֹּ֣ום הַזֶּ֑ה ,799756,כִּ֧י עַל־אַפִּ֣י וְעַל־חֲמָתִ֗י הָ֤יְתָה לִּי֙ הָעִ֣יר הַזֹּ֔את לְמִן־הַיֹּום֙ אֲשֶׁ֣ר בָּנ֣וּ אֹותָ֔הּ וְעַ֖ד הַיֹּ֣ום הַזֶּ֑ה לַהֲסִירָ֖הּ מֵעַ֥ל פָּנָֽי׃ 
ל.מן.ה.יום.ו.עד.עתה,ל.עד,1,g,,Exodus 9:18,לְמִן־הַיֹּ֥ום וְעַד־עָֽתָּה׃ ,672365,הִנְנִ֤י מַמְטִיר֙ כָּעֵ֣ת מָחָ֔ר בָּרָ֖ד כָּבֵ֣ד מְאֹ֑ד אֲשֶׁ֨ר לֹא־הָיָ֤ה כָמֹ֨הוּ֙ בְּמִצְרַ֔יִם לְמִן־הַיֹּ֥ום הִוָּסְדָ֖ה וְעַד־עָֽתָּה׃ 
ל.מן.ה.יום.עד.ה.יום.ה.זה,ל.עד,1,g,Here the עד IS recognized…even though there is no waw! Why is this the case elsewhere?,Jeremiah 7:25,לְמִן־הַיֹּ֗ום עַ֖ד הַיֹּ֣ום הַזֶּ֑ה ,791808,לְמִן־הַיֹּ֗ום אֲשֶׁ֨ר יָצְא֤וּ אֲבֹֽותֵיכֶם֙ מֵאֶ֣רֶץ מִצְרַ֔יִם עַ֖ד הַיֹּ֣ום הַזֶּ֑ה וָאֶשְׁלַ֤ח אֲלֵיכֶם֙ אֶת־כָּל־עֲבָדַ֣י הַנְּבִיאִ֔ים יֹ֖ום הַשְׁכֵּ֥ם וְשָׁלֹֽחַ׃ 
ל.מן.עולם.ו.עד.עולם,ל.עד,2,g,,Jeremiah 25:5,לְמִן־עֹולָ֖ם וְעַד־עֹולָֽם׃ ,797013,לֵאמֹ֗ר שֽׁוּבוּ־נָ֞א אִ֣ישׁ מִדַּרְכֹּ֤ו הָֽרָעָה֙ וּמֵרֹ֣עַ מַעַלְלֵיכֶ֔ם וּשְׁבוּ֙ עַל־הָ֣אֲדָמָ֔ה אֲשֶׁ֨ר נָתַ֧ן יְהוָ֛ה לָכֶ֖ם וְלַאֲבֹֽותֵיכֶ֑ם לְמִן־עֹולָ֖ם וְעַד־עֹולָֽם׃ 
ל.מתי,ל,1,g,,Exodus 8:5,לְמָתַ֣י׀ ,671842,וַיֹּ֣אמֶר מֹשֶׁ֣ה לְפַרְעֹה֮ הִתְפָּאֵ֣ר עָלַי֒ לְמָתַ֣י׀ אַעְתִּ֣יר לְךָ֗ וְלַעֲבָדֶ֨יךָ֙ וּֽלְעַמְּךָ֔ לְהַכְרִית֙ הַֽצֲפַרְדְּעִ֔ים מִמְּךָ֖ וּמִבָּתֶּ֑יךָ רַ֥ק בַּיְאֹ֖ר תִּשָּׁאַֽרְנָה׃ 
ל.נצח,ל,24,g,,Jeremiah 50:39,לָנֶ֔צַח ,805546,לָכֵ֗ן יֵשְׁב֤וּ צִיִּים֙ אֶת־אִיִּ֔ים וְיָ֥שְׁבוּ בָ֖הּ בְּנֹ֣ות יַֽעֲנָ֑ה וְלֹֽא־תֵשֵׁ֥ב עֹוד֙ לָנֶ֔צַח וְלֹ֥א תִשְׁכֹּ֖ון עַד־דֹּ֥ור וָדֹֽור׃ 
ל.נצח.נצחים,ל,1,g,,Isaiah 34:10,לְנֵ֣צַח נְצָחִ֔ים ,781152,לַ֤יְלָה וְיֹומָם֙ לֹ֣א תִכְבֶּ֔ה לְעֹולָ֖ם יַעֲלֶ֣ה עֲשָׁנָ֑הּ מִדֹּ֤ור לָדֹור֙ תֶּחֱרָ֔ב לְנֵ֣צַח נְצָחִ֔ים אֵ֥ין עֹבֵ֖ר בָּֽהּ׃ 
ל.עד,ל,12,g,,Psalms 21:7,לָעַ֑ד ,837364,כִּֽי־תְשִׁיתֵ֣הוּ בְרָכֹ֣ות לָעַ֑ד תְּחַדֵּ֥הוּ בְ֝שִׂמְחָ֗ה אֶת־פָּנֶֽיךָ׃ 
ל.עד.ל.עולם,ל,2,g,,Psalms 111:8,לָעַ֣ד לְעֹולָ֑ם ,849183,סְמוּכִ֣ים לָעַ֣ד לְעֹולָ֑ם עֲ֝שׂוּיִ֗ם בֶּאֱמֶ֥ת וְיָשָֽׁר׃ 
ל.עולם,ל,87,g,,Psalms 146:10,לְעֹולָ֗ם ,852761,יִמְלֹ֤ךְ יְהוָ֨ה׀ לְעֹולָ֗ם אֱלֹהַ֣יִךְ צִ֭יֹּון לְדֹ֥ר וָדֹ֗ר הַֽלְלוּ־יָֽהּ׃ 
ל.עולם.ו.עד,ל,7,g,,Psalms 119:44,לְעֹולָ֥ם וָעֶֽד׃ ,850017,וְאֶשְׁמְרָ֖ה תֹורָתְךָ֥ תָמִ֗יד לְעֹולָ֥ם וָעֶֽד׃ 
ל.עולמים,ל,1,g,,Psalms 77:8,לְעֹולָמִים ,844326,הַֽ֭לְעֹולָמִים יִזְנַ֥ח׀ אֲדֹנָ֑י וְלֹֽא־יֹסִ֖יף לִרְצֹ֣ות עֹֽוד׃ 
