node,function,verse,text,front,sentence
514977,simultaneous,2 Chr 30:13,בַּחֹ֣דֶשׁ שֵּׁנִ֑י,בְּ,וַיֵּֽאָסְפ֤וּ יְרוּשָׁלִַ֨ם֙ עַם־רָ֔ב לַעֲשֹׂ֛ות אֶת־חַ֥ג הַמַּצֹּ֖ות בַּחֹ֣דֶשׁ הַשֵּׁנִ֑י 
514984,simultaneous,2 Chr 30:15,בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ שֵּׁנִ֑י,בְּ,וַיִּשְׁחֲט֣וּ הַפֶּ֔סַח בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ הַשֵּׁנִ֑י 
515007,atelic_ext,2 Chr 30:21,שִׁבְעַ֥ת יָמִ֖ים,Ø,וַיַּעֲשׂ֣וּ בְנֵֽי־יִ֠שְׂרָאֵל הַנִּמְצְאִ֨ים בִּירוּשָׁלִַ֜ם אֶת־חַ֧ג הַמַּצֹּ֛ות שִׁבְעַ֥ת יָמִ֖ים בְּשִׂמְחָ֣ה גְדֹולָ֑ה 
515016,atelic_ext,2 Chr 30:23,שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים,Ø,וַיִּוָּֽעֲצוּ֙ כָּל־הַקָּהָ֔ל לַעֲשֹׂ֕ות שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים 
515017,atelic_ext,2 Chr 30:23,שִׁבְעַת־יָמִ֖ים,Ø,וַיַּֽעֲשׂ֥וּ שִׁבְעַת־יָמִ֖ים שִׂמְחָֽה׃ 
515058,simultaneous,2 Chr 31:7,בַּחֹ֨דֶשׁ֙ שְּׁלִשִׁ֔י,בְּ,בַּחֹ֨דֶשׁ֙ הַשְּׁלִשִׁ֔י הֵחֵ֥לּוּ הָעֲרֵמֹ֖ות לְיִסֹּ֑וד 
515060,simultaneous,2 Chr 31:7,בַחֹ֥דֶשׁ שְּׁבִיעִ֖י,בְּ,וּבַחֹ֥דֶשׁ הַשְּׁבִיעִ֖י כִּלּֽוּ׃ ס 
515203,simultaneous,2 Chr 32:24,בַּיָּמִ֣ים הֵ֔ם,בְּ,בַּיָּמִ֣ים הָהֵ֔ם חָלָ֥ה יְחִזְקִיָּ֖הוּ עַד־לָמ֑וּת 
515214,simultaneous,2 Chr 32:26,בִּימֵ֖י יְחִזְקִיָּֽהוּ׃,בְּ,וְלֹא־בָ֤א עֲלֵיהֶם֙ קֶ֣צֶף יְהוָ֔ה בִּימֵ֖י יְחִזְקִיָּֽהוּ׃ 
515240,atelic_ext,2 Chr 33:1,חֲמִשִּׁ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה,Ø,וַחֲמִשִּׁ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ 
515324,atelic_ext,2 Chr 33:21,שְׁתַּ֣יִם שָׁנִ֔ים,Ø,וּשְׁתַּ֣יִם שָׁנִ֔ים מָלַ֖ךְ בִּֽירוּשָׁלִָֽם׃ 
515341,atelic_ext,2 Chr 34:1,שְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה,Ø,וּשְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ 
515346,simultaneous,2 Chr 34:3,בִשְׁמֹונֶ֨ה שָׁנִ֜ים,בְּ,וּבִשְׁמֹונֶ֨ה שָׁנִ֜ים לְמָלְכֹ֗ו הֵחֵ֕ל לִדְרֹ֕ושׁ לֵאלֹהֵ֖י דָּוִ֣יד אָבִ֑יו 
515351,simultaneous,2 Chr 34:3,בִשְׁתֵּ֧ים עֶשְׂרֵ֣ה שָׁנָ֗ה,בְּ,וּבִשְׁתֵּ֧ים עֶשְׂרֵ֣ה שָׁנָ֗ה הֵחֵל֙ לְטַהֵ֔ר אֶת־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם מִן־הַבָּמֹות֙ וְהָ֣אֲשֵׁרִ֔ים וְהַפְּסִלִ֖ים וְהַמַּסֵּכֹֽות׃ 
515368,simultaneous,2 Chr 34:8,בִשְׁנַ֨ת שְׁמֹונֶ֤ה עֶשְׂרֵה֙,בְּ,וּבִשְׁנַ֨ת שְׁמֹונֶ֤ה עֶשְׂרֵה֙ לְמָלְכֹ֔ו לְטַהֵ֥ר הָאָ֖רֶץ וְהַבָּ֑יִת שָׁ֠לַח אֶת־שָׁפָ֨ן בֶּן־אֲצַלְיָ֜הוּ וְאֶת־מַעֲשֵׂיָ֣הוּ שַׂר־הָעִ֗יר וְ֠אֵת יֹואָ֤ח בֶּן־יֹֽואָחָז֙ הַמַּזְכִּ֔יר לְחַזֵּ֕ק אֶת־בֵּ֖ית יְהוָ֥ה אֱלֹהָֽיו׃ 
515487,atelic_ext,2 Chr 34:33,כָּל־יָמָ֕יו,Ø,כָּל־יָמָ֕יו לֹ֣א סָ֔רוּ מֵֽאַחֲרֵ֕י יְהוָ֖ה אֱלֹהֵ֥י אֲבֹותֵיהֶֽם׃ פ 
