,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
6213,435259,Exodus 16:5,clause_x,וְהָיָה֙ בַּיֹּ֣ום הַשִּׁשִּׁ֔י וְהֵכִ֖ינוּ אֵ֣ת אֲשֶׁר־יָבִ֑יאוּ וְהָיָ֣ה מִשְׁנֶ֔ה עַ֥ל אֲשֶֽׁר־יִלְקְט֖וּ יֹ֥ום׀ יֹֽום׃ ס ,עַ֥ל אֲשֶֽׁר־יִלְקְט֖וּ יֹ֥ום׀ יֹֽום׃ ס ,יֹ֥ום׀ יֹֽום׃ ס ,Time
6226,435336,Exodus 16:19,clause_x,וַיֹּ֥אמֶר מֹשֶׁ֖ה אֲלֵהֶ֑ם אִ֕ישׁ אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,עַד־בֹּֽקֶר׃ ,Time
6227,435338,Exodus 16:20,clause_x,וְלֹא־שָׁמְע֣וּ אֶל־מֹשֶׁ֗ה וַיֹּותִ֨רוּ אֲנָשִׁ֤ים מִמֶּ֨נּוּ֙ עַד־בֹּ֔קֶר וַיָּ֥רֻם תֹּולָעִ֖ים וַיִּבְאַ֑שׁ וַיִּקְצֹ֥ף עֲלֵהֶ֖ם מֹשֶֽׁה׃ ,וַיֹּותִ֨רוּ אֲנָשִׁ֤ים מִמֶּ֨נּוּ֙ עַד־בֹּ֔קֶר ,עַד־בֹּ֔קֶר ,Time
6231,435359,Exodus 16:24,clause_x,וַיַּנִּ֤יחוּ אֹתֹו֙ עַד־הַבֹּ֔קֶר כַּאֲשֶׁ֖ר צִוָּ֣ה מֹשֶׁ֑ה וְלֹ֣א הִבְאִ֔ישׁ וְרִמָּ֖ה לֹא־הָ֥יְתָה בֹּֽו׃ ,וַיַּנִּ֤יחוּ אֹתֹו֙ עַד־הַבֹּ֔קֶר ,עַד־הַבֹּ֔קֶר ,Time
6244,435485,Exodus 18:2,clause_x,וַיִּקַּ֗ח יִתְרֹו֙ חֹתֵ֣ן מֹשֶׁ֔ה אֶת־צִפֹּרָ֖ה אֵ֣שֶׁת מֹשֶׁ֑ה אַחַ֖ר שִׁלּוּחֶֽיהָ׃ ,וַיִּקַּ֗ח יִתְרֹו֙ חֹתֵ֣ן מֹשֶׁ֔ה אֶת־צִפֹּרָ֖ה אֵ֣שֶׁת מֹשֶׁ֑ה אַחַ֖ר שִׁלּוּחֶֽיהָ׃ ,אַחַ֖ר שִׁלּוּחֶֽיהָ׃ ,Time
6255,435529,Exodus 18:13,clause_x,וַיְהִי֙ מִֽמָּחֳרָ֔ת וַיֵּ֥שֶׁב מֹשֶׁ֖ה לִשְׁפֹּ֣ט אֶת־הָעָ֑ם וַיַּעֲמֹ֤ד הָעָם֙ עַל־מֹשֶׁ֔ה מִן־הַבֹּ֖קֶר עַד־הָעָֽרֶב׃ ,וַיַּעֲמֹ֤ד הָעָם֙ עַל־מֹשֶׁ֔ה מִן־הַבֹּ֖קֶר עַד־הָעָֽרֶב׃ ,מִן־הַבֹּ֖קֶר עַד־הָעָֽרֶב׃ ,Time
6425,436175,Exodus 24:16,clause_x,וַיִּשְׁכֹּ֤ן כְּבֹוד־יְהוָה֙ עַל־הַ֣ר סִינַ֔י וַיְכַסֵּ֥הוּ הֶעָנָ֖ן שֵׁ֣שֶׁת יָמִ֑ים וַיִּקְרָ֧א אֶל־מֹשֶׁ֛ה בַּיֹּ֥ום הַשְּׁבִיעִ֖י מִתֹּ֥וךְ הֶעָנָֽן׃ ,וַיְכַסֵּ֥הוּ הֶעָנָ֖ן שֵׁ֣שֶׁת יָמִ֑ים ,שֵׁ֣שֶׁת יָמִ֑ים ,Time
6576,436908,Exodus 32:6,clause_x,וַיַּשְׁכִּ֨ימוּ֙ מִֽמָּחֳרָ֔ת וַיַּעֲל֣וּ עֹלֹ֔ת וַיַּגִּ֖שׁוּ שְׁלָמִ֑ים וַיֵּ֤שֶׁב הָעָם֙ לֶֽאֱכֹ֣ל וְשָׁתֹ֔ו וַיָּקֻ֖מוּ לְצַחֵֽק׃ פ ,וַיַּשְׁכִּ֨ימוּ֙ מִֽמָּחֳרָ֔ת ,מִֽמָּחֳרָ֔ת ,Time
6586,436957,Exodus 32:13,clause_x,זְכֹ֡ר לְאַבְרָהָם֩ לְיִצְחָ֨ק וּלְיִשְׂרָאֵ֜ל עֲבָדֶ֗יךָ אֲשֶׁ֨ר נִשְׁבַּ֣עְתָּ לָהֶם֮ בָּךְ֒ וַתְּדַבֵּ֣ר אֲלֵהֶ֔ם אַרְבֶּה֙ אֶֽת־זַרְעֲכֶ֔ם כְּכֹוכְבֵ֖י הַשָּׁמָ֑יִם וְכָל־הָאָ֨רֶץ הַזֹּ֜את אֲשֶׁ֣ר אָמַ֗רְתִּי אֶתֵּן֙ לְזַרְעֲכֶ֔ם וְנָחֲל֖וּ לְעֹלָֽם׃ ,וְנָחֲל֖וּ לְעֹלָֽם׃ ,לְעֹלָֽם׃ ,Time
6664,437249,Exodus 34:18,clause_x,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ ,אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב ,לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב ,Time
6803,437862,Exodus 40:37,clause_x,וְאִם־לֹ֥א יֵעָלֶ֖ה הֶעָנָ֑ן וְלֹ֣א יִסְע֔וּ עַד־יֹ֖ום הֵעָלֹתֹֽו׃ ,וְלֹ֣א יִסְע֔וּ עַד־יֹ֖ום ,עַד־יֹ֖ום ,Time
7034,438757,Leviticus 10:19,clause_x,וַיְדַבֵּ֨ר אַהֲרֹ֜ן אֶל־מֹשֶׁ֗ה הֵ֣ן הַ֠יֹּום הִקְרִ֨יבוּ אֶת־חַטָּאתָ֤ם וְאֶת־עֹֽלָתָם֙ לִפְנֵ֣י יְהוָ֔ה וַתִּקְרֶ֥אנָה אֹתִ֖י כָּאֵ֑לֶּה וְאָכַ֤לְתִּי חַטָּאת֙ הַיֹּ֔ום הַיִּיטַ֖ב בְּעֵינֵ֥י יְהוָֽה׃ ,וְאָכַ֤לְתִּי חַטָּאת֙ הַיֹּ֔ום ,הַיֹּ֔ום ,Time
7795,442121,Numbers 11:21,clause_x,וַיֹּאמֶר֮ מֹשֶׁה֒ שֵׁשׁ־מֵאֹ֥ות אֶ֨לֶף֙ רַגְלִ֔י הָעָ֕ם אֲשֶׁ֥ר אָנֹכִ֖י בְּקִרְבֹּ֑ו וְאַתָּ֣ה אָמַ֗רְתָּ בָּשָׂר֙ אֶתֵּ֣ן לָהֶ֔ם וְאָכְל֖וּ חֹ֥דֶשׁ יָמִֽים׃ ,וְאָכְל֖וּ חֹ֥דֶשׁ יָמִֽים׃ ,חֹ֥דֶשׁ יָמִֽים׃ ,Time
7817,442232,Numbers 12:14,clause_x,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה וְאָבִ֨יהָ֙ יָרֹ֤ק יָרַק֙ בְּפָנֶ֔יהָ הֲלֹ֥א תִכָּלֵ֖ם שִׁבְעַ֣ת יָמִ֑ים תִּסָּגֵ֞ר שִׁבְעַ֤ת יָמִים֙ מִח֣וּץ לַֽמַּחֲנֶ֔ה וְאַחַ֖ר תֵּאָסֵֽף׃ ,הֲלֹ֥א תִכָּלֵ֖ם שִׁבְעַ֣ת יָמִ֑ים ,שִׁבְעַ֣ת יָמִ֑ים ,Time
7818,442235,Numbers 12:15,clause_x,וַתִּסָּגֵ֥ר מִרְיָ֛ם מִח֥וּץ לַֽמַּחֲנֶ֖ה שִׁבְעַ֣ת יָמִ֑ים וְהָעָם֙ לֹ֣א נָסַ֔ע עַד־הֵאָסֵ֖ף מִרְיָֽם׃ ,וַתִּסָּגֵ֥ר מִרְיָ֛ם מִח֥וּץ לַֽמַּחֲנֶ֖ה שִׁבְעַ֣ת יָמִ֑ים ,שִׁבְעַ֣ת יָמִ֑ים ,Time
7922,442816,Numbers 17:10,clause_x,הֵרֹ֗מּוּ מִתֹּוךְ֙ הָעֵדָ֣ה הַזֹּ֔את וַאֲכַלֶּ֥ה אֹתָ֖ם כְּרָ֑גַע וַֽיִּפְּל֖וּ עַל־פְּנֵיהֶֽם׃ ,וַאֲכַלֶּ֥ה אֹתָ֖ם כְּרָ֑גַע ,כְּרָ֑גַע ,Time
7992,443131,Numbers 20:15,clause_x,וַיֵּרְד֤וּ אֲבֹתֵ֨ינוּ֙ מִצְרַ֔יְמָה וַנֵּ֥שֶׁב בְּמִצְרַ֖יִם יָמִ֣ים רַבִּ֑ים וַיָּרֵ֥עוּ לָ֛נוּ מִצְרַ֖יִם וְלַאֲבֹתֵֽינוּ׃ ,וַנֵּ֥שֶׁב בְּמִצְרַ֖יִם יָמִ֣ים רַבִּ֑ים ,יָמִ֣ים רַבִּ֑ים ,Time
8216,444418,Numbers 32:13,clause_x,וַיִּֽחַר־אַ֤ף יְהוָה֙ בְּיִשְׂרָאֵ֔ל וַיְנִעֵם֙ בַּמִּדְבָּ֔ר אַרְבָּעִ֖ים שָׁנָ֑ה עַד־תֹּם֙ כָּל־הַדֹּ֔ור הָעֹשֶׂ֥ה הָרַ֖ע בְּעֵינֵ֥י יְהוָֽה׃ ,וַיְנִעֵם֙ בַּמִּדְבָּ֔ר אַרְבָּעִ֖ים שָׁנָ֑ה ,אַרְבָּעִ֖ים שָׁנָ֑ה ,Time
8337,445059,Deuteronomy 1:46,clause_x,וַתֵּשְׁב֥וּ בְקָדֵ֖שׁ יָמִ֣ים רַבִּ֑ים כַּיָּמִ֖ים אֲשֶׁ֥ר יְשַׁבְתֶּֽם׃ ,וַתֵּשְׁב֥וּ בְקָדֵ֖שׁ יָמִ֣ים רַבִּ֑ים כַּיָּמִ֖ים ,יָמִ֣ים רַבִּ֑ים כַּיָּמִ֖ים ,Time
8339,445064,Deuteronomy 2:1,clause_x,וַנֵּ֜פֶן וַנִּסַּ֤ע הַמִּדְבָּ֨רָה֙ דֶּ֣רֶךְ יַם־ס֔וּף כַּאֲשֶׁ֛ר דִּבֶּ֥ר יְהוָ֖ה אֵלָ֑י וַנָּ֥סָב אֶת־הַר־שֵׂעִ֖יר יָמִ֥ים רַבִּֽים׃ ס ,וַנָּ֥סָב אֶת־הַר־שֵׂעִ֖יר יָמִ֥ים רַבִּֽים׃ ס ,יָמִ֥ים רַבִּֽים׃ ס ,Time
8380,445348,Deuteronomy 4:9,clause_x,רַ֡ק הִשָּׁ֣מֶר לְךָ֩ וּשְׁמֹ֨ר נַפְשְׁךָ֜ מְאֹ֗ד פֶּן־תִּשְׁכַּ֨ח אֶת־הַדְּבָרִ֜ים אֲשֶׁר־רָא֣וּ עֵינֶ֗יךָ וּפֶן־יָס֨וּרוּ֙ מִלְּבָ֣בְךָ֔ כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ וְהֹודַעְתָּ֥ם לְבָנֶ֖יךָ וְלִבְנֵ֥י בָנֶֽיךָ׃ ,וּפֶן־יָס֨וּרוּ֙ מִלְּבָ֣בְךָ֔ כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ ,כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ ,Time
8413,445474,Deuteronomy 4:39,clause_x,וְיָדַעְתָּ֣ הַיֹּ֗ום וַהֲשֵׁבֹתָ֮ אֶל־לְבָבֶךָ֒ כִּ֤י יְהוָה֙ ה֣וּא הָֽאֱלֹהִ֔ים בַּשָּׁמַ֣יִם מִמַּ֔עַל וְעַל־הָאָ֖רֶץ מִתָּ֑חַת אֵ֖ין עֹֽוד׃ ,וְיָדַעְתָּ֣ הַיֹּ֗ום ,הַיֹּ֗ום ,Time
8440,445607,Deuteronomy 5:29,clause_x,מִֽי־יִתֵּ֡ן וְהָיָה֩ לְבָבָ֨ם זֶ֜ה לָהֶ֗ם לְיִרְאָ֥ה אֹתִ֛י וְלִשְׁמֹ֥ר אֶת־כָּל־מִצְוֹתַ֖י כָּל־הַיָּמִ֑ים לְמַ֨עַן יִיטַ֥ב לָהֶ֛ם וְלִבְנֵיהֶ֖ם לְעֹלָֽם׃ ,לְמַ֨עַן יִיטַ֥ב לָהֶ֛ם וְלִבְנֵיהֶ֖ם לְעֹלָֽם׃ ,לְעֹלָֽם׃ ,Time
8500,445908,Deuteronomy 8:19,clause_x,וְהָיָ֗ה אִם־שָׁכֹ֤חַ תִּשְׁכַּח֙ אֶת־יְהוָ֣ה אֱלֹהֶ֔יךָ וְהָֽלַכְתָּ֗ אַחֲרֵי֙ אֱלֹהִ֣ים אֲחֵרִ֔ים וַעֲבַדְתָּ֖ם וְהִשְׁתַּחֲוִ֣יתָ לָהֶ֑ם הַעִדֹ֤תִי בָכֶם֙ הַיֹּ֔ום כִּ֥י אָבֹ֖ד תֹּאבֵדֽוּן׃ ,הַעִדֹ֤תִי בָכֶם֙ הַיֹּ֔ום ,הַיֹּ֔ום ,Time
8502,445924,Deuteronomy 9:3,clause_x,וְיָדַעְתָּ֣ הַיֹּ֗ום כִּי֩ יְהוָ֨ה אֱלֹהֶ֜יךָ הֽוּא־הָעֹבֵ֤ר לְפָנֶ֨יךָ֙ אֵ֣שׁ אֹֽכְלָ֔ה ה֧וּא יַשְׁמִידֵ֛ם וְה֥וּא יַכְנִיעֵ֖ם לְפָנֶ֑יךָ וְהֹֽורַשְׁתָּ֤ם וְהַֽאַבַדְתָּם֙ מַהֵ֔ר כַּאֲשֶׁ֛ר דִּבֶּ֥ר יְהוָ֖ה לָֽךְ׃ ,וְיָדַעְתָּ֣ הַיֹּ֗ום ,הַיֹּ֗ום ,Time
8525,446030,Deuteronomy 9:24,clause_x,מַמְרִ֥ים הֱיִיתֶ֖ם עִם־יְהוָ֑ה מִיֹּ֖ום דַּעְתִּ֥י אֶתְכֶֽם׃ ,מַמְרִ֥ים הֱיִיתֶ֖ם עִם־יְהוָ֑ה מִיֹּ֖ום ,מִיֹּ֖ום ,Time
8545,446140,Deuteronomy 11:1,clause_x,וְאָ֣הַבְתָּ֔ אֵ֖ת יְהוָ֣ה אֱלֹהֶ֑יךָ וְשָׁמַרְתָּ֣ מִשְׁמַרְתֹּ֗ו וְחֻקֹּתָ֧יו וּמִשְׁפָּטָ֛יו וּמִצְוֹתָ֖יו כָּל־הַיָּמִֽים׃ ,וְשָׁמַרְתָּ֣ מִשְׁמַרְתֹּ֗ו וְחֻקֹּתָ֧יו וּמִשְׁפָּטָ֛יו וּמִצְוֹתָ֖יו כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
8546,446141,Deuteronomy 11:2,clause_x,וִֽידַעְתֶּם֮ הַיֹּום֒ כִּ֣י׀ לֹ֣א אֶת־בְּנֵיכֶ֗ם אֲשֶׁ֤ר לֹֽא־יָדְעוּ֙ וַאֲשֶׁ֣ר לֹא־רָא֔וּ אֶת־מוּסַ֖ר יְהוָ֣ה אֱלֹהֵיכֶ֑ם אֶת־גָּדְלֹ֕ו אֶת־יָדֹו֙ הַחֲזָקָ֔ה וּזְרֹעֹ֖ו הַנְּטוּיָֽה׃ ,וִֽידַעְתֶּם֮ הַיֹּום֒ ,הַיֹּום֒ ,Time
9000,447873,Deuteronomy 28:29,clause_x,וְהָיִ֜יתָ מְמַשֵּׁ֣שׁ בַּֽצָּהֳרַ֗יִם כַּאֲשֶׁ֨ר יְמַשֵּׁ֤שׁ הָעִוֵּר֙ בָּאֲפֵלָ֔ה וְלֹ֥א תַצְלִ֖יחַ אֶת־דְּרָכֶ֑יךָ וְהָיִ֜יתָ אַ֣ךְ עָשׁ֧וּק וְגָז֛וּל כָּל־הַיָּמִ֖ים וְאֵ֥ין מֹושִֽׁיעַ׃ ,וְהָיִ֜יתָ אַ֣ךְ עָשׁ֧וּק וְגָז֛וּל כָּל־הַיָּמִ֖ים ,כָּל־הַיָּמִ֖ים ,Time
9001,447893,Deuteronomy 28:33,clause_x,פְּרִ֤י אַדְמָֽתְךָ֙ וְכָל־יְגִ֣יעֲךָ֔ יֹאכַ֥ל עַ֖ם אֲשֶׁ֣ר לֹא־יָדָ֑עְתָּ וְהָיִ֗יתָ רַ֛ק עָשׁ֥וּק וְרָצ֖וּץ כָּל־הַיָּמִֽים׃ ,וְהָיִ֗יתָ רַ֛ק עָשׁ֥וּק וְרָצ֖וּץ כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
9057,448203,Deuteronomy 30:18,clause_x,הִגַּ֤דְתִּי לָכֶם֙ הַיֹּ֔ום כִּ֥י אָבֹ֖ד תֹּאבֵד֑וּן לֹא־תַאֲרִיכֻ֤ן יָמִים֙ עַל־הָ֣אֲדָמָ֔ה אֲשֶׁ֨ר אַתָּ֤ה עֹבֵר֙ אֶת־הַיַּרְדֵּ֔ן לָבֹ֥א שָׁ֖מָּה לְרִשְׁתָּֽהּ׃ ,הִגַּ֤דְתִּי לָכֶם֙ הַיֹּ֔ום ,הַיֹּ֔ום ,Time
9090,448370,Deuteronomy 31:29,clause_x,כִּ֣י יָדַ֗עְתִּי אַחֲרֵ֤י מֹותִי֙ כִּֽי־הַשְׁחֵ֣ת תַּשְׁחִת֔וּן וְסַרְתֶּ֣ם מִן־הַדֶּ֔רֶךְ אֲשֶׁ֥ר צִוִּ֖יתִי אֶתְכֶ֑ם וְקָרָ֨את אֶתְכֶ֤ם הָֽרָעָה֙ בְּאַחֲרִ֣ית הַיָּמִ֔ים כִּֽי־תַעֲשׂ֤וּ אֶת־הָרַע֙ בְּעֵינֵ֣י יְהוָ֔ה לְהַכְעִיסֹ֖ו בְּמַעֲשֵׂ֥ה יְדֵיכֶֽם׃ ,כִּ֣י יָדַ֗עְתִּי אַחֲרֵ֤י מֹותִי֙ ,אַחֲרֵ֤י מֹותִי֙ ,Time
9132,448715,Deuteronomy 34:8,clause_x,וַיִּבְכּוּ֩ בְנֵ֨י יִשְׂרָאֵ֧ל אֶת־מֹשֶׁ֛ה בְּעַֽרְבֹ֥ת מֹואָ֖ב שְׁלֹשִׁ֣ים יֹ֑ום וַֽיִּתְּמ֔וּ יְמֵ֥י בְכִ֖י אֵ֥בֶל מֹשֶֽׁה׃ ,וַיִּבְכּוּ֩ בְנֵ֨י יִשְׂרָאֵ֧ל אֶת־מֹשֶׁ֛ה בְּעַֽרְבֹ֥ת מֹואָ֖ב שְׁלֹשִׁ֣ים יֹ֑ום ,שְׁלֹשִׁ֣ים יֹ֑ום ,Time
9137,448740,Joshua 1:5,clause_x,לֹֽא־יִתְיַצֵּ֥ב אִישׁ֙ לְפָנֶ֔יךָ כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ כַּֽאֲשֶׁ֨ר הָיִ֤יתִי עִם־מֹשֶׁה֙ אֶהְיֶ֣ה עִמָּ֔ךְ לֹ֥א אַרְפְּךָ֖ וְלֹ֥א אֶעֶזְבֶֽךָּ׃ ,לֹֽא־יִתְיַצֵּ֥ב אִישׁ֙ לְפָנֶ֔יךָ כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ ,כֹּ֖ל יְמֵ֣י חַיֶּ֑יךָ ,Time
9168,448899,Joshua 2:16,clause_x,וַתֹּ֤אמֶר לָהֶם֙ הָהָ֣רָה לֵּ֔כוּ פֶּֽן־יִפְגְּע֥וּ בָכֶ֖ם הָרֹדְפִ֑ים וְנַחְבֵּתֶ֨ם שָׁ֜מָּה שְׁלֹ֣שֶׁת יָמִ֗ים עַ֚ד שֹׁ֣וב הָרֹֽדְפִ֔ים וְאַחַ֖ר תֵּלְכ֥וּ לְדַרְכְּכֶֽם׃ ,וְנַחְבֵּתֶ֨ם שָׁ֜מָּה שְׁלֹ֣שֶׁת יָמִ֗ים ,שְׁלֹ֣שֶׁת יָמִ֗ים ,Time
9176,448929,Joshua 2:22,clause_x,וַיֵּלְכוּ֙ וַיָּבֹ֣אוּ הָהָ֔רָה וַיֵּ֤שְׁבוּ שָׁם֙ שְׁלֹ֣שֶׁת יָמִ֔ים עַד־שָׁ֖בוּ הָרֹדְפִ֑ים וַיְבַקְשׁ֧וּ הָרֹדְפִ֛ים בְּכָל־הַדֶּ֖רֶךְ וְלֹ֥א מָצָֽאוּ׃ ,וַיֵּ֤שְׁבוּ שָׁם֙ שְׁלֹ֣שֶׁת יָמִ֔ים ,שְׁלֹ֣שֶׁת יָמִ֔ים ,Time
9190,448959,Joshua 3:4,clause_x,אַ֣ךְ׀ רָחֹ֣וק יִהְיֶ֗ה בֵּֽינֵיכֶם֙ וּבֵינָ֔יו כְּאַלְפַּ֥יִם אַמָּ֖ה בַּמִּדָּ֑ה אַֽל־תִּקְרְב֣וּ אֵלָ֗יו לְמַ֤עַן אֲשֶׁר־תֵּֽדְעוּ֙ אֶת־הַדֶּ֨רֶךְ֙ אֲשֶׁ֣ר תֵּֽלְכוּ־בָ֔הּ כִּ֣י לֹ֧א עֲבַרְתֶּ֛ם בַּדֶּ֖רֶךְ מִתְּמֹ֥ול שִׁלְשֹֽׁום׃ ס ,כִּ֣י לֹ֧א עֲבַרְתֶּ֛ם בַּדֶּ֖רֶךְ מִתְּמֹ֥ול שִׁלְשֹֽׁום׃ ס ,מִתְּמֹ֥ול שִׁלְשֹֽׁום׃ ס ,Time
9201,449028,Joshua 4:3,clause_x,וְצַוּ֣וּ אֹותָם֮ לֵאמֹר֒ שְׂאֽוּ־לָכֶ֨ם מִזֶּ֜ה מִתֹּ֣וךְ הַיַּרְדֵּ֗ן מִמַּצַּב֙ רַגְלֵ֣י הַכֹּהֲנִ֔ים הָכִ֖ין שְׁתֵּים־עֶשְׂרֵ֣ה אֲבָנִ֑ים וְהַעֲבַרְתֶּ֤ם אֹותָם֙ עִמָּכֶ֔ם וְהִנַּחְתֶּ֣ם אֹותָ֔ם בַּמָּלֹ֕ון אֲשֶׁר־תָּלִ֥ינוּ בֹ֖ו הַלָּֽיְלָה׃ ס ,אֲשֶׁר־תָּלִ֥ינוּ בֹ֖ו הַלָּֽיְלָה׃ ס ,הַלָּֽיְלָה׃ ס ,Time
9205,449043,Joshua 4:7,clause_x,וַאֲמַרְתֶּ֣ם לָהֶ֗ם אֲשֶׁ֨ר נִכְרְת֜וּ מֵימֵ֤י הַיַּרְדֵּן֙ מִפְּנֵי֙ אֲרֹ֣ון בְּרִית־יְהוָ֔ה בְּעָבְרֹו֙ בַּיַּרְדֵּ֔ן נִכְרְת֖וּ מֵ֣י הַיַּרְדֵּ֑ן וְ֠הָיוּ הָאֲבָנִ֨ים הָאֵ֧לֶּה לְזִכָּרֹ֛ון לִבְנֵ֥י יִשְׂרָאֵ֖ל עַד־עֹולָֽם׃ ,וְ֠הָיוּ הָאֲבָנִ֨ים הָאֵ֧לֶּה לְזִכָּרֹ֛ון לִבְנֵ֥י יִשְׂרָאֵ֖ל עַד־עֹולָֽם׃ ,עַד־עֹולָֽם׃ ,Time
9212,449068,Joshua 4:14,clause_x,בַּיֹּ֣ום הַה֗וּא גִּדַּ֤ל יְהוָה֙ אֶת־יְהֹושֻׁ֔עַ בְּעֵינֵ֖י כָּל־יִשְׂרָאֵ֑ל וַיִּֽרְא֣וּ אֹתֹ֔ו כַּאֲשֶׁ֛ר יָרְא֥וּ אֶת־מֹשֶׁ֖ה כָּל־יְמֵ֥י חַיָּֽיו׃ פ ,כַּאֲשֶׁ֛ר יָרְא֥וּ אֶת־מֹשֶׁ֖ה כָּל־יְמֵ֥י חַיָּֽיו׃ פ ,כָּל־יְמֵ֥י חַיָּֽיו׃ פ ,Time
9222,449100,Joshua 4:24,clause_x,לְ֠מַעַן דַּ֜עַת כָּל־עַמֵּ֤י הָאָ֨רֶץ֙ אֶת־יַ֣ד יְהוָ֔ה כִּ֥י חֲזָקָ֖ה הִ֑יא לְמַ֧עַן יְרָאתֶ֛ם אֶת־יְהוָ֥ה אֱלֹהֵיכֶ֖ם כָּל־הַיָּמִֽים׃ ס ,לְמַ֧עַן יְרָאתֶ֛ם אֶת־יְהוָ֥ה אֱלֹהֵיכֶ֖ם כָּל־הַיָּמִֽים׃ ס ,כָּל־הַיָּמִֽים׃ ס ,Time
9234,449149,Joshua 5:12,clause_x,וַיִּשְׁבֹּ֨ת הַמָּ֜ן מִֽמָּחֳרָ֗ת בְּאָכְלָם֙ מֵעֲב֣וּר הָאָ֔רֶץ וְלֹא־הָ֥יָה עֹ֛וד לִבְנֵ֥י יִשְׂרָאֵ֖ל מָ֑ן וַיֹּאכְל֗וּ מִתְּבוּאַת֙ אֶ֣רֶץ כְּנַ֔עַן בַּשָּׁנָ֖ה הַהִֽיא׃ ס ,וַיִּשְׁבֹּ֨ת הַמָּ֜ן מִֽמָּחֳרָ֗ת ,מִֽמָּחֳרָ֗ת ,Time
9237,449186,Joshua 6:3,clause_x,וְסַבֹּתֶ֣ם אֶת־הָעִ֗יר כֹּ֚ל אַנְשֵׁ֣י הַמִּלְחָמָ֔ה הַקֵּ֥יף אֶת־הָעִ֖יר פַּ֣עַם אֶחָ֑ת כֹּ֥ה תַעֲשֶׂ֖ה שֵׁ֥שֶׁת יָמִֽים׃ ,כֹּ֥ה תַעֲשֶׂ֖ה שֵׁ֥שֶׁת יָמִֽים׃ ,שֵׁ֥שֶׁת יָמִֽים׃ ,Time
9244,449220,Joshua 6:10,clause_x,וְאֶת־הָעָם֩ צִוָּ֨ה יְהֹושֻׁ֜עַ לֵאמֹ֗ר לֹ֤א תָרִ֨יעוּ֙ וְלֹֽא־תַשְׁמִ֣יעוּ אֶת־קֹולְכֶ֔ם וְלֹא־יֵצֵ֥א מִפִּיכֶ֖ם דָּבָ֑ר עַ֠ד יֹ֣ום אָמְרִ֧י אֲלֵיכֶ֛ם הָרִ֖יעוּ וַהֲרִיעֹתֶֽם׃ ,וְלֹא־יֵצֵ֥א מִפִּיכֶ֖ם דָּבָ֑ר עַ֠ד יֹ֣ום ,עַ֠ד יֹ֣ום ,Time
9252,449240,Joshua 6:14,clause_x,וַיָּסֹ֨בּוּ אֶת־הָעִ֜יר בַּיֹּ֤ום הַשֵּׁנִי֙ פַּ֣עַם אַחַ֔ת וַיָּשֻׁ֖בוּ הַֽמַּחֲנֶ֑ה כֹּ֥ה עָשׂ֖וּ שֵׁ֥שֶׁת יָמִֽים׃ ,כֹּ֥ה עָשׂ֖וּ שֵׁ֥שֶׁת יָמִֽים׃ ,שֵׁ֥שֶׁת יָמִֽים׃ ,Time
