node,verse,book,booksuper,canon_part,period,times_etcbc,times_utf8,times_utf8d,times_POS,TA Heads,head_utf8,funct_type,function,quality,name,text,n_times,lex_token,is_advb,tense,firstw,genre,domain,gendom,clause,sentence,cl_rela,cl_type,cl_kind,verb,verb_etcbc,verb_utf8,verb_text,verbform,verb_stem,cl_args,has_objc,has_cmpl,has_subj,has_oc,Time Position,cl_type2,cl_nsuccs,cl_clust50,cl_clust10,verbtense,vt_order,PP,unmodified,modtag,modtag2,front,ph_type,has_time,notes,main_genre,APPO,DEF,ORDN,ØPP,GP,QUANT,PL,NUM,PARA,DEMON,demon_type,ADJV,TIMEAPPO,SPEC,SFX3,SFX,DU,SFX1,SFX2,ADVB,CARDC
428039,Genesis 5:26,Genesis,Genesis,Law,SBH,CNH/|CNH/,שׁנה|שׁנה,הנש|הנש,NOUN|NOUN,	exthebrew{שנה}|	exthebrew{שנה},שׁנה,main,atelic_ext,duration,atelic_ext,שְׁתַּ֤יִם וּשְׁמֹונִים֙ שָׁנָ֔ה שְׁבַ֥ע מֵאֹ֖ות שָׁנָ֑ה ,2,מ׳.זמן,0,,	exthebrew{ו},list,N,list.N,וַֽיְחִ֣י מְתוּשֶׁ֗לַח שְׁתַּ֤יִם וּשְׁמֹונִים֙ שָׁנָ֔ה וּשְׁבַ֥ע מֵאֹ֖ות שָׁנָ֑ה ,וַֽיְחִ֣י מְתוּשֶׁ֗לַח אַֽחֲרֵי֙ הֹולִידֹ֣ו אֶת־לֶ֔מֶךְ שְׁתַּ֤יִם וּשְׁמֹונִים֙ שָׁנָ֔ה וּשְׁבַ֥ע מֵאֹ֖ות שָׁנָ֑ה ,Main,WayX,VC,2481.0,XJH[,חיה,יחי,wayq,qal,W-V-S-A-T,0,0,0,0,final,WayX,3,10,49,PAST,VT,0.0,0,NUM,NUM,Ø,NP,1,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428044,Genesis 5:28,Genesis,Genesis,Law,SBH,CNH/|CNH/,שׁנה|שׁנה,הנש|הנש,NOUN|NOUN,	exthebrew{שנה}|	exthebrew{שנה},שׁנה,main,atelic_ext,duration,atelic_ext,שְׁתַּ֧יִם וּשְׁמֹנִ֛ים שָׁנָ֖ה מְאַ֣ת שָׁנָ֑ה ,2,מ׳.זמן,0,,	exthebrew{ו},list,N,list.N,וַֽיְחִי־לֶ֕מֶךְ שְׁתַּ֧יִם וּשְׁמֹנִ֛ים שָׁנָ֖ה וּמְאַ֣ת שָׁנָ֑ה ,וַֽיְחִי־לֶ֕מֶךְ שְׁתַּ֧יִם וּשְׁמֹנִ֛ים שָׁנָ֖ה וּמְאַ֣ת שָׁנָ֑ה ,Main,WayX,VC,2516.0,XJH[,חיה,יחי־,wayq,qal,W-V-S-T,0,0,0,0,final,WayX,9,10,50,PAST PERF,VT,0.0,0,NUM,NUM,Ø,NP,1,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428050,Genesis 5:30,Genesis,Genesis,Law,SBH,CNH/|CNH/,שׁנה|שׁנה,הנש|הנש,NOUN|NOUN,	exthebrew{שנה}|	exthebrew{שנה},שׁנה,main,atelic_ext,duration,atelic_ext,חָמֵ֤שׁ וְתִשְׁעִים֙ שָׁנָ֔ה חֲמֵ֥שׁ מֵאֹ֖ת שָׁנָ֑ה ,2,מ׳.זמן,0,,	exthebrew{ו},list,N,list.N,וַֽיְחִי־לֶ֗מֶךְ חָמֵ֤שׁ וְתִשְׁעִים֙ שָׁנָ֔ה וַחֲמֵ֥שׁ מֵאֹ֖ת שָׁנָ֑ה ,וַֽיְחִי־לֶ֗מֶךְ אַֽחֲרֵי֙ הֹולִידֹ֣ו אֶת־נֹ֔חַ חָמֵ֤שׁ וְתִשְׁעִים֙ שָׁנָ֔ה וַחֲמֵ֥שׁ מֵאֹ֖ת שָׁנָ֑ה ,Main,WayX,VC,2550.0,XJH[,חיה,יחי־,wayq,qal,W-V-S-A-T,0,0,0,0,final,WayX,3,10,50,PAST,VT,0.0,0,NUM,NUM,Ø,NP,1,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428066,Genesis 6:3,Genesis,Genesis,Law,SBH,<WLM/,עולם,םלוע,NOUN,	exthebrew{עולם},עולם,main,anterior_dur,duration,anterior_dur,לְעֹלָ֔ם ,1,ל.זמן,0,,	exthebrew{לא},prose,Q,prose.Q,לֹֽא־יָדֹ֨ון רוּחִ֤י בָֽאָדָם֙ לְעֹלָ֔ם ,לֹֽא־יָדֹ֨ון רוּחִ֤י בָֽאָדָם֙ לְעֹלָ֔ם בְּשַׁגַּ֖ם ה֣וּא בָשָׂ֑ר ,Main,xYqX,VC,2641.0,DWN[,דון,ידון,yqtl,qal,V-S-C-T-A,0,1,1,1,final,xYqX,1,11,52,MOD shall,VT,1.0,1,,Ø,ל,PP,1,,prose-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428069,Genesis 6:4,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיָּמִ֣ים הֵם֒ ,1,ב.ה.זמן.הם,0,PAST,	exthebrew{ה},prose,N,prose.N,הַנְּפִלִ֞ים הָי֣וּ בָאָרֶץ֮ בַּיָּמִ֣ים הָהֵם֒ ,הַנְּפִלִ֞ים הָי֣וּ בָאָרֶץ֮ בַּיָּמִ֣ים הָהֵם֒ וְגַ֣ם אַֽחֲרֵי־כֵ֗ן אֲשֶׁ֨ר יָבֹ֜אוּ בְּנֵ֤י הָֽאֱלֹהִים֙ אֶל־בְּנֹ֣ות הָֽאָדָ֔ם ,Main,XQtl,VC,2662.0,HJH[,היה,היו,qtl,qal,S-V-PrC-T,0,1,1,1,final,XQtl,4,11,52,PAST,VT,1.0,0,PL+DEMON,PL+DEMON,ב,PP,1,,prose-N,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,THAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428070,Genesis 6:4,Genesis,Genesis,Law,SBH,KN,כן,ןכ,ADVB,	exthebrew{כן},כן,main,posterior,sequence,posterior,אַֽחֲרֵי־כֵ֗ן ,1,אחר.זמן,1,,	exthebrew{ו},prose,N,prose.N,וְגַ֣ם אַֽחֲרֵי־כֵ֗ן ,הַנְּפִלִ֞ים הָי֣וּ בָאָרֶץ֮ בַּיָּמִ֣ים הָהֵם֒ וְגַ֣ם אַֽחֲרֵי־כֵ֗ן אֲשֶׁ֨ר יָבֹ֜אוּ בְּנֵ֤י הָֽאֱלֹהִים֙ אֶל־בְּנֹ֣ות הָֽאָדָ֔ם ,Main,Ellp,WP,,,,,Ø,,W-M-T,0,0,0,0,final,Ellp,0,11,52,,,1.0,0,,,אחר,PP,1,,prose-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428078,Genesis 6:5,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,כָּל־הַיֹּֽום׃ ,1,ה.זמן,0,,	exthebrew{ו},prose,N,prose.N,וְכָל־יֵ֨צֶר֙ מַחְשְׁבֹ֣ת לִבֹּ֔ו רַ֥ק רַ֖ע כָּל־הַיֹּֽום׃ ,וַיַּ֣רְא יְהוָ֔ה כִּ֥י רַבָּ֛ה רָעַ֥ת הָאָדָ֖ם בָּאָ֑רֶץ וְכָל־יֵ֨צֶר֙ מַחְשְׁבֹ֣ת לִבֹּ֔ו רַ֥ק רַ֖ע כָּל־הַיֹּֽום׃ ,SubAdv,AjCl,NC,,,,,Ø,,W-S-M-PrC-T,0,1,1,1,final,AjCl,0,11,53,,,0.0,0,KL+DEF,KL+DEF,Ø,NP,1,,prose-N,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428143,Genesis 7:4,Genesis,Genesis,Law,SBH,JWM/|JWM/|LJLH/,יום|יום|לילה,הליל|םוי|םוי,NOUN|NOUN|NOUN,	exthebrew{לילה}|	exthebrew{יום}|	exthebrew{יום},יום,compound,distfut_ext,,distfut_ext,לְיָמִ֨ים עֹ֜וד שִׁבְעָ֗ה אַרְבָּעִ֣ים יֹ֔ום אַרְבָּעִ֖ים לָ֑יְלָה ,3,ל.מ׳.זמן.מ׳.זמן,0,,	exthebrew{כי},prose,Q,prose.Q,כִּי֩ לְיָמִ֨ים עֹ֜וד שִׁבְעָ֗ה אָֽנֹכִי֙ מַמְטִ֣יר עַל־הָאָ֔רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָ֑יְלָה ,כִּי֩ לְיָמִ֨ים עֹ֜וד שִׁבְעָ֗ה אָֽנֹכִי֙ מַמְטִ֣יר עַל־הָאָ֔רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָ֑יְלָה ,SubAdv,Ptcp,VC,3111.0,MVR[,מטר,ממטיר,ptcp,hif,C-T-S-V-C-T,0,1,1,1,preposed,Ptcp,1,12,60,FUT,TVT,1.0,0,PL,PL,ל,PP,1,,prose-Q,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428156,Genesis 7:10,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,לְשִׁבְעַ֣ת הַיָּמִ֑ים ,1,ל.מ׳.ה.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים ,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים ,Main,Way0,VC,3215.0,HJH[,היה,יהי,wayq,qal,W-V-T,0,0,0,0,final,WayH,26,13,61,,VT,1.0,0,NUM+DEF+PL,NUM+DEF+PL,ל,PP,1,,prose-N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428158,Genesis 7:11,Genesis,Genesis,Law,SBH,CNH/|XDC=/|JWM/,שׁנה|חדשׁ|יום,םוי|שדח|הנש,NOUN|NOUN|NOUN,	exthebrew{יום}|	exthebrew{חדש}|	exthebrew{שנה},שׁנה,main,simultaneous,location,cal_simul,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ שֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום זֶּ֗ה ,3,ב.זמן,0,,	exthebrew{ב},prose,N,prose.N,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,Main,xQtX,VC,3253.0,BQ<[,בקע,נבקעו,qtl,nif,T-T-T-T-V-S,0,0,0,0,preposed,xQtX,7,13,61,,TTTTV,1.0,0,C,C,ב,PP,1,,prose-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428160,Genesis 7:12,Genesis,Genesis,Law,SBH,JWM/|LJLH/,יום|לילה,הליל|םוי,NOUN|NOUN,	exthebrew{לילה}|	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,אַרְבָּעִ֣ים יֹ֔ום אַרְבָּעִ֖ים לָֽיְלָה׃ ,2,מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ ,וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ ,Main,WayX,VC,3264.0,HJH[,היה,יהי,wayq,qal,W-V-S-PrC-T,0,1,1,1,final,WayH,0,13,61,PAST,VT,0.0,0,NUM,NUM,Ø,NP,1,,prose-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428161,Genesis 7:13,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בְּהַיֹּ֤ום זֶּה֙ ,1,ב.ה.זמן.זה,0,,	exthebrew{ב},prose,N,prose.N,בְּעֶ֨צֶם הַיֹּ֤ום הַזֶּה֙ בָּ֣א נֹ֔חַ וְשֵׁם־וְחָ֥ם וָיֶ֖פֶת בְּנֵי־נֹ֑חַ וְאֵ֣שֶׁת נֹ֗חַ וּשְׁלֹ֧שֶׁת נְשֵֽׁי־בָנָ֛יו אִתָּ֖ם אֶל־הַתֵּבָֽה׃ ,בְּעֶ֨צֶם הַיֹּ֤ום הַזֶּה֙ בָּ֣א נֹ֔חַ וְשֵׁם־וְחָ֥ם וָיֶ֖פֶת בְּנֵי־נֹ֑חַ וְאֵ֣שֶׁת נֹ֗חַ וּשְׁלֹ֧שֶׁת נְשֵֽׁי־בָנָ֛יו אִתָּ֖ם אֶל־הַתֵּבָֽה׃ הֵ֜מָּה וְכָל־הַֽחַיָּ֣ה לְמִינָ֗הּ וְכָל־הַבְּהֵמָה֙ לְמִינָ֔הּ וְכָל־הָרֶ֛מֶשׂ הָרֹמֵ֥שׂ עַל־הָאָ֖רֶץ לְמִינֵ֑הוּ וְכָל־הָעֹ֣וף לְמִינֵ֔הוּ כֹּ֖ל צִפֹּ֥ור כָּל־כָּנָֽף׃ ,Main,xQtX,VC,3281.0,BW>[,בוא,בא,qtl,qal,T-V-S-C,0,1,1,1,preposed,xQtX,4,13,61,PAST,TV,1.0,0,DEMON,DEMON,ב,PP,1,,prose-N,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,THIS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428170,Genesis 7:17,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,אַרְבָּעִ֥ים יֹ֖ום ,1,מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַֽיְהִ֧י הַמַּבּ֛וּל אַרְבָּעִ֥ים יֹ֖ום עַל־הָאָ֑רֶץ ,וַֽיְהִ֧י הַמַּבּ֛וּל אַרְבָּעִ֥ים יֹ֖ום עַל־הָאָ֑רֶץ ,Main,WayX,VC,3373.0,HJH[,היה,יהי,wayq,qal,W-V-S-T-PrC,0,1,1,1,medial,WayH,16,13,62,PAST,VT,0.0,0,NUM,NUM,Ø,NP,1,,prose-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428193,Genesis 7:24,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,1,מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַיִּגְבְּר֥וּ הַמַּ֖יִם עַל־הָאָ֑רֶץ חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,וַיִּגְבְּר֥וּ הַמַּ֖יִם עַל־הָאָ֑רֶץ חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,Main,WayX,VC,3534.0,GBR[,גבר,יגברו,wayq,qal,W-V-S-L-T,0,0,0,0,final,WayX,0,13,65,PAST,VT,0.0,0,NUM,NUM,Ø,NP,1,,prose-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428201,Genesis 8:3,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,posterior,sequence,posterior,מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,1,מן.קצה.מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,Main,WayX,VC,3602.0,XSR[,חסר,יחסרו,wayq,qal,W-V-S-T,0,0,0,0,final,WayX,3,13,65,PAST PERF,VT,1.0,0,NUM,NUM,מן+קצה,PP,1,,prose-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428202,Genesis 8:4,Genesis,Genesis,Law,SBH,XDC=/|JWM/,חדשׁ|יום,םוי|שדח,NOUN|NOUN,	exthebrew{יום}|	exthebrew{חדש},חדשׁ,main,simultaneous,location,cal_simul,בַּחֹ֣דֶשׁ שְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ ,2,ב.ה.זמן.ס׳.ב.מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַתָּ֤נַח הַתֵּבָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ עַ֖ל הָרֵ֥י אֲרָרָֽט׃ ,וַתָּ֤נַח הַתֵּבָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֔י בְּשִׁבְעָה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ עַ֖ל הָרֵ֥י אֲרָרָֽט׃ ,Main,WayX,VC,3612.0,NWX[,נוח,תנח,wayq,qal,W-V-S-T-T-C,0,1,1,1,medial,WayX,0,13,65,PAST,VTT,1.0,0,ORDN,ORDN,ב,PP,1,,prose-N,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428203,Genesis 8:5,Genesis,Genesis,Law,SBH,XDC=/,חדשׁ,שדח,NOUN,	exthebrew{חדש},חדשׁ,main,anterior_dur,duration,anterior_dur,עַ֖ד הַחֹ֣דֶשׁ עֲשִׂירִ֑י ,1,עד.ה.זמן.ס׳,0,,	exthebrew{ו},prose,N,prose.N,וְהַמַּ֗יִם הָיוּ֙ הָלֹ֣וךְ וְחָסֹ֔ור עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י ,וְהַמַּ֗יִם הָיוּ֙ הָלֹ֣וךְ וְחָסֹ֔ור עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י ,Main,WXQt,VC,3633.0,HJH[,היה,היו,qtl,qal,W-S-V-PrC-T,0,1,1,1,final,WXQt,1,14,66,,VT,1.0,0,ORDN,ORDN,עד,PP,1,,prose-N,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428204,Genesis 8:5,Genesis,Genesis,Law,SBH,<FJRJ/|>XD/,עשׂירי|אחד,דחא|ירישע,ORDN|CARD1,	exthebrew{אחד}|	exthebrew{עשירי},עשׂירי,main,simultaneous,location,cal_simul,בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ ,2,ב.ה.זמן.ב.זמן,0,,	exthebrew{ב},prose,N,prose.N,בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ ,בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ ,Main,xQtX,VC,3650.0,R>H[,ראה,נראו,qtl,nif,T-T-V-S,0,0,0,0,preposed,xQtX,0,14,66,PAST,TTV,1.0,0,DEF,DEF,ב,PP,1,,prose-N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428205,Genesis 8:6,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,posterior,sequence,posterior,מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,1,מן.קץ.מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,Main,Way0,VC,3655.0,HJH[,היה,יהי,wayq,qal,W-V-T,0,0,0,0,final,WayH,39,14,66,,VT,1.0,0,NUM,NUM,מן+קץ,PP,1,,prose-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428220,Genesis 8:10,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,1,מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,וַיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,Main,Way0,VC,3740.0,XJL==[,חיל,יחל,wayq,qal,W-V-M-T,0,0,0,0,final,Way0,7,14,67,PAST,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,prose-N,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428223,Genesis 8:11,Genesis,Genesis,Law,SBH,<T/,עת,תע,NOUN,	exthebrew{עת},עת,main,simultaneous,location,simultaneous,לְעֵ֣ת עֶ֔רֶב ,1,ל.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַתָּבֹ֨א אֵלָ֤יו הַיֹּונָה֙ לְעֵ֣ת עֶ֔רֶב ,וַתָּבֹ֨א אֵלָ֤יו הַיֹּונָה֙ לְעֵ֣ת עֶ֔רֶב ,Main,WayX,VC,3755.0,BW>[,בוא,תבא,wayq,qal,W-V-C-S-T,0,1,1,1,final,WayX,2,14,68,PAST,VT,1.0,0,C,C,ל,PP,1,,prose-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428227,Genesis 8:12,Genesis,Genesis,Law,SBH,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,1,מ׳.זמן,0,,	exthebrew{ו},prose,N,prose.N,וַיִּיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,וַיִּיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,Main,Way0,VC,3781.0,JXL[,יחל,ייחל,wayq,nif,W-V-M-T,0,0,0,0,final,Way0,2,14,68,PAST,VT,0.0,0,NUM+PL,NUM+PL,Ø,NP,1,,prose-N,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428232,Genesis 8:13,Genesis,Genesis,Law,SBH,CNH/|R>CWN/|>XD/,שׁנה|ראשׁון|אחד,דחא|ןושאר|הנש,NOUN|ORDN|CARD1,	exthebrew{אחד}|	exthebrew{ראשון}|	exthebrew{שנה},שׁנה,main,simultaneous,location,cal_simul,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ ,3,ב.מ׳.זמן.ב.ה.זמן.ב.זמן,0,,	exthebrew{ב},prose,N,prose.N,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ ,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ ,Main,xQtX,VC,3813.0,XRB[,חרב,חרבו,qtl,qal,T-T-T-V-S-C,0,1,1,1,preposed,xQtX,20,14,68,PAST,TTTV,1.0,0,NUM,NUM,ב,PP,1,,prose-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
