token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
עשׂרים.שׁנה,שׁנה,5,,,Judges 15:20,עֶשְׂרִ֥ים שָׁנָֽה׃ פ ,728944,וַיִּשְׁפֹּ֧ט אֶת־יִשְׂרָאֵ֛ל בִּימֵ֥י פְלִשְׁתִּ֖ים עֶשְׂרִ֥ים שָׁנָֽה׃ פ 
עת,עת,2,,,Hosea 13:13,עֵ֥ת ,824594,חֶבְלֵ֥י יֹֽולֵדָ֖ה יָבֹ֣אוּ לֹ֑ו הוּא־בֵן֙ לֹ֣א חָכָ֔ם כִּֽי־עֵ֥ת לֹֽא־יַעֲמֹ֖ד בְּמִשְׁבַּ֥ר בָּנִֽים׃ 
עתה,עתה,342,,,Ezra 9:8,עַתָּ֡ה ,883220,וְעַתָּ֡ה כִּמְעַט־רֶגַע֩ הָיְתָ֨ה תְחִנָּ֜ה מֵאֵ֣ת׀ יְהוָ֣ה אֱלֹהֵ֗ינוּ לְהַשְׁאִ֥יר לָ֨נוּ֙ פְּלֵיטָ֔ה וְלָתֶת־לָ֥נוּ יָתֵ֖ד בִּמְקֹ֣ום קָדְשֹׁ֑ו לְהָאִ֤יר עֵינֵ֨ינוּ֙ אֱלֹהֵ֔ינוּ וּלְתִתֵּ֛נוּ מִֽחְיָ֥ה מְעַ֖ט בְּעַבְדֻתֵֽנוּ׃ 
עתה.זה,עתה,2,,,2_Kings 5:22,עַתָּ֡ה זֶ֠ה ,766274,וַיֹּ֣אמֶר׀ שָׁלֹ֗ום אֲדֹנִי֮ שְׁלָחַ֣נִי לֵאמֹר֒ הִנֵּ֣ה עַתָּ֡ה זֶ֠ה בָּ֣אוּ אֵלַ֧י שְׁנֵֽי־נְעָרִ֛ים מֵהַ֥ר אֶפְרַ֖יִם מִבְּנֵ֣י הַנְּבִיאִ֑ים תְּנָה־נָּ֤א לָהֶם֙ כִּכַּר־כֶּ֔סֶף וּשְׁתֵּ֖י חֲלִפֹ֥ות בְּגָדִֽים׃ 
צהרים,צהרים,1,,,Psalms 91:6,צָהֳרָֽיִם׃ ,846488,מִ֭דֶּבֶר בָּאֹ֣פֶל יַהֲלֹ֑ךְ מִ֝קֶּ֗טֶב יָשׁ֥וּד צָהֳרָֽיִם׃ 
קדם,קדם,2,,,Psalms 74:2,קֶּ֗דֶם ,843968,זְכֹ֤ר עֲדָתְךָ֨׀ קָ֘נִ֤יתָ קֶּ֗דֶם גָּ֭אַלְתָּ שֵׁ֣בֶט נַחֲלָתֶ֑ךָ הַר־צִ֝יֹּ֗ון זֶ֤ה׀ שָׁכַ֬נְתָּ בֹּֽו׃ 
ראשׁ.ה.אשׁמרת.ה.תיכונה,ראשׁ,1,,,Judges 7:19,רֹ֚אשׁ הָאַשְׁמֹ֣רֶת הַתִּֽיכֹונָ֔ה ,725623,וַיָּבֹ֣א גִ֠דְעֹון וּמֵאָה־אִ֨ישׁ אֲשֶׁר־אִתֹּ֜ו בִּקְצֵ֣ה הַֽמַּחֲנֶ֗ה רֹ֚אשׁ הָאַשְׁמֹ֣רֶת הַתִּֽיכֹונָ֔ה אַ֛ךְ הָקֵ֥ם הֵקִ֖ימוּ אֶת־הַשֹּֽׁמְרִ֑ים וַֽיִּתְקְעוּ֙ בַּשֹּׁ֣ופָרֹ֔ות וְנָפֹ֥וץ הַכַּדִּ֖ים אֲשֶׁ֥ר בְּיָדָֽם׃ 
רבעית,רבעית,1,,,Nehemiah 9:3,רְבִעִית֙ ,885851,וַיָּק֨וּמוּ֙ עַל־עָמְדָ֔ם וַֽיִּקְרְא֗וּ בְּסֵ֨פֶר תֹּורַ֧ת יְהוָ֛ה אֱלֹהֵיהֶ֖ם רְבִעִ֣ית הַיֹּ֑ום וּרְבִעִית֙ מִתְוַדִּ֣ים וּמִֽשְׁתַּחֲוִ֔ים לַיהוָ֖ה אֱלֹהֵיהֶֽם׃ פ 
רבעית.ה.יום,רבעית,1,,,Nehemiah 9:3,רְבִעִ֣ית הַיֹּ֑ום ,885849,וַיָּק֨וּמוּ֙ עַל־עָמְדָ֔ם וַֽיִּקְרְא֗וּ בְּסֵ֨פֶר תֹּורַ֧ת יְהוָ֛ה אֱלֹהֵיהֶ֖ם רְבִעִ֣ית הַיֹּ֑ום וּרְבִעִית֙ מִתְוַדִּ֣ים וּמִֽשְׁתַּחֲוִ֔ים לַיהוָ֖ה אֱלֹהֵיהֶֽם׃ פ 
רגע,רגע,1,,,Isaiah 54:8,רֶ֨גַע֙ ,786475,בְּשֶׁ֣צֶף קֶ֗צֶף הִסְתַּ֨רְתִּי פָנַ֥י רֶ֨גַע֙ מִמֵּ֔ךְ וּבְחֶ֥סֶד עֹולָ֖ם רִֽחַמְתִּ֑יךְ אָמַ֥ר גֹּאֲלֵ֖ךְ יְהוָֽה׃ ס 
רגע.אחד,רגע,1,,,Exodus 33:5,רֶ֧גַע אֶחָ֛ד ,680356,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה אֱמֹ֤ר אֶל־בְּנֵֽי־יִשְׂרָאֵל֙ אַתֶּ֣ם עַם־קְשֵׁה־עֹ֔רֶף רֶ֧גַע אֶחָ֛ד אֶֽעֱלֶ֥ה בְקִרְבְּךָ֖ וְכִלִּיתִ֑יךָ וְעַתָּ֗ה הֹורֵ֤ד עֶדְיְךָ֙ מֵֽעָלֶ֔יךָ וְאֵדְעָ֖ה מָ֥ה אֶֽעֱשֶׂה־לָּֽךְ׃ 
רק.ב.ה.יום.ה.הוא,ב,1,,,Joshua 6:15,רַ֚ק בַּיֹּ֣ום הַה֔וּא ,717293,וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י וַיַּשְׁכִּ֨מוּ֙ כַּעֲלֹ֣ות הַשַּׁ֔חַר וַיָּסֹ֧בּוּ אֶת־הָעִ֛יר כַּמִּשְׁפָּ֥ט הַזֶּ֖ה שֶׁ֣בַע פְּעָמִ֑ים רַ֚ק בַּיֹּ֣ום הַה֔וּא סָבְב֥וּ אֶת־הָעִ֖יר שֶׁ֥בַע פְּעָמִֽים׃ 
שׁבוע.אחד,שׁבוע,1,,,Daniel 9:27,שָׁב֣וּעַ אֶחָ֑ד ,880205,וְהִגְבִּ֥יר בְּרִ֛ית לָרַבִּ֖ים שָׁב֣וּעַ אֶחָ֑ד וַחֲצִ֨י הַשָּׁב֜וּעַ יַשְׁבִּ֣ית׀ זֶ֣בַח וּמִנְחָ֗ה וְעַ֨ל כְּנַ֤ף שִׁקּוּצִים֙ מְשֹׁמֵ֔ם וְעַד־כָּלָה֙ וְנֶ֣חֱרָצָ֔ה תִּתַּ֖ךְ עַל־שֹׁמֵֽם׃ פ 
שׁבע.ו.שׁמנים.שׁנה.ו.מאת.שׁנה,שׁנה.שׁנה,1,,,Genesis 5:25,שֶׁ֧בַע וּשְׁמֹנִ֛ים שָׁנָ֖ה וּמְאַ֣ת שָׁנָ֑ה ,653011,וַיְחִ֣י מְתוּשֶׁ֔לַח שֶׁ֧בַע וּשְׁמֹנִ֛ים שָׁנָ֖ה וּמְאַ֣ת שָׁנָ֑ה וַיֹּ֖ולֶד אֶת־לָֽמֶךְ׃ 
שׁבע.עשׂרה.שׁנה,שׁנה,4,,,Genesis 47:28,שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה ,668517,וַיְחִ֤י יַעֲקֹב֙ בְּאֶ֣רֶץ מִצְרַ֔יִם שְׁבַ֥ע עֶשְׂרֵ֖ה שָׁנָ֑ה וַיְהִ֤י יְמֵֽי־יַעֲקֹב֙ שְׁנֵ֣י חַיָּ֔יו שֶׁ֣בַע שָׁנִ֔ים וְאַרְבָּעִ֥ים וּמְאַ֖ת שָׁנָֽה׃ 
שׁבע.שׁנים,שׁנים,12,,,Judges 12:9,שֶׁ֥בַע שָׁנִֽים׃ ,727860,וַיְהִי־לֹ֞ו שְׁלֹשִׁ֣ים בָּנִ֗ים וּשְׁלֹשִׁ֤ים בָּנֹות֙ שִׁלַּ֣ח הַח֔וּצָה וּשְׁלֹשִׁ֣ים בָּנֹ֔ות הֵבִ֥יא לְבָנָ֖יו מִן־הַח֑וּץ וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שֶׁ֥בַע שָׁנִֽים׃ 
שׁבע.שׁנים.אחרות,שׁנים,2,,,Genesis 29:27,שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ ,660918,מַלֵּ֖א שְׁבֻ֣עַ זֹ֑את וְנִתְּנָ֨ה לְךָ֜ גַּם־אֶת־זֹ֗את בַּעֲבֹדָה֙ אֲשֶׁ֣ר תַּעֲבֹ֣ד עִמָּדִ֔י עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 
שׁבע.שׁנים.ו.שׁמנה.מאות.שׁנה,שׁנים.שׁנה,1,,,Genesis 5:7,שֶׁ֣בַע שָׁנִ֔ים וּשְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה ,652879,וַֽיְחִי־שֵׁ֗ת אַֽחֲרֵי֙ הֹולִידֹ֣ו אֶת־אֱנֹ֔ושׁ שֶׁ֣בַע שָׁנִ֔ים וּשְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה וַיֹּ֥ולֶד בָּנִ֖ים וּבָנֹֽות׃ 
שׁבע.שׁנים.ו.שׁשׁה.חדשׁים,שׁנים.חדשׁים,2,,,1_Chronicles 3:4,שֶׁ֥בַע שָׁנִ֖ים וְשִׁשָּׁ֣ה חֳדָשִׁ֑ים ,888039,שִׁשָּׁה֙ נֹֽולַד־לֹ֣ו בְחֶבְרֹ֔ון וַיִּ֨מְלָךְ־שָׁ֔ם שֶׁ֥בַע שָׁנִ֖ים וְשִׁשָּׁ֣ה חֳדָשִׁ֑ים וּשְׁלֹשִׁ֤ים וְשָׁלֹושׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ ס 
שׁבעה.חדשׁים,חדשׁים,2,,,1_Samuel 6:1,שִׁבְעָ֥ה חֳדָשִֽׁים׃ ,733313,וַיְהִ֧י אֲרֹון־יְהוָ֛ה בִּשְׂדֵ֥ה פְלִשְׁתִּ֖ים שִׁבְעָ֥ה חֳדָשִֽׁים׃ 
שׁבעים.יום,יום,1,,,Genesis 50:3,שִׁבְעִ֥ים יֹֽום׃ ,669235,וַיִּמְלְאוּ־לֹו֙ אַרְבָּעִ֣ים יֹ֔ום כִּ֛י כֵּ֥ן יִמְלְא֖וּ יְמֵ֣י הַחֲנֻטִ֑ים וַיִּבְכּ֥וּ אֹתֹ֛ו מִצְרַ֖יִם שִׁבְעִ֥ים יֹֽום׃ 
שׁבעים.שׁנה,שׁנה,6,,,Zechariah 1:12,שִׁבְעִ֥ים שָׁנָֽה׃ ,831976,וַיַּ֣עַן מַלְאַךְ־יְהוָה֮ וַיֹּאמַר֒ יְהוָ֣ה צְבָאֹ֔ות עַד־מָתַ֗י אַתָּה֙ לֹֽא־תְרַחֵ֣ם אֶת־יְרוּשָׁלִַ֔ם וְאֵ֖ת עָרֵ֣י יְהוּדָ֑ה אֲשֶׁ֣ר זָעַ֔מְתָּה זֶ֖ה שִׁבְעִ֥ים שָׁנָֽה׃ 
שׁבעים.שׁשׁים.ו.שׁנים,שׁבעים,1,,,Daniel 9:25,שָׁבֻעִ֞ים שִׁשִּׁ֣ים וּשְׁנַ֗יִם ,880173,וְתֵדַ֨ע וְתַשְׂכֵּ֜ל מִן־מֹצָ֣א דָבָ֗ר לְהָשִׁיב֙ וְלִבְנֹ֤ות יְרֽוּשָׁלִַ֨ם֙ עַד־מָשִׁ֣יחַ נָגִ֔יד שָׁבֻעִ֖ים שִׁבְעָ֑ה וְשָׁבֻעִ֞ים שִׁשִּׁ֣ים וּשְׁנַ֗יִם תָּשׁוּב֙ וְנִבְנְתָה֙ רְחֹ֣וב וְחָר֔וּץ וּבְצֹ֖וק הָעִתִּֽים׃ 
שׁבעת.ה.ימים,ימים,3,,,Ezekiel 45:25,שִׁבְעַ֣ת הַיָּמִ֑ים ,821591,בַּשְּׁבִיעִ֡י בַּחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֤ום לַחֹ֨דֶשׁ֙ בֶּחָ֔ג יַעֲשֶׂ֥ה כָאֵ֖לֶּה שִׁבְעַ֣ת הַיָּמִ֑ים כַּֽחַטָּאת֙ כָּעֹלָ֔ה וְכַמִּנְחָ֖ה וְכַשָּֽׁמֶן׃ ס 
שׁבעת.ימי.ה.חג,ימי,1,,,Ezekiel 45:23,שִׁבְעַ֨ת יְמֵֽי־הֶחָ֜ג ,821571,וְשִׁבְעַ֨ת יְמֵֽי־הֶחָ֜ג יַעֲשֶׂ֧ה עֹולָ֣ה לַֽיהוָ֗ה שִׁבְעַ֣ת פָּ֠רִים וְשִׁבְעַ֨ת אֵילִ֤ים תְּמִימִם֙ לַיֹּ֔ום שִׁבְעַ֖ת הַיָּמִ֑ים וְחַטָּ֕את שְׂעִ֥יר עִזִּ֖ים לַיֹּֽום׃ 
שׁבעת.ימים,ימים,66,,,Leviticus 12:2,שִׁבְעַ֣ת יָמִ֔ים ,686059,דַּבֵּ֞ר אֶל־בְּנֵ֤י יִשְׂרָאֵל֙ לֵאמֹ֔ר אִשָּׁה֙ כִּ֣י תַזְרִ֔יעַ וְיָלְדָ֖ה זָכָ֑ר וְטָֽמְאָה֙ שִׁבְעַ֣ת יָמִ֔ים כִּימֵ֛י נִדַּ֥ת דְּוֹתָ֖הּ תִּטְמָֽא׃ 
שׁבעת.ימים.אחרים,ימים,3,,,Genesis 8:10,שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים ,653622,וַיָּ֣חֶל עֹ֔וד שִׁבְעַ֥ת יָמִ֖ים אֲחֵרִ֑ים וַיֹּ֛סֶף שַׁלַּ֥ח אֶת־הַיֹּונָ֖ה מִן־הַתֵּבָֽה׃ 
שׁבעת.ימים.ב.ה.שׁנה,ימים,1,,,Leviticus 23:41,שִׁבְעַ֥ת יָמִ֖ים בַּשָּׁנָ֑ה ,690533,וְחַגֹּתֶ֤ם אֹתֹו֙ חַ֣ג לַֽיהוָ֔ה שִׁבְעַ֥ת יָמִ֖ים בַּשָּׁנָ֑ה חֻקַּ֤ת עֹולָם֙ לְדֹרֹ֣תֵיכֶ֔ם בַּחֹ֥דֶשׁ הַשְּׁבִיעִ֖י תָּחֹ֥גּוּ אֹתֹֽו׃ 
שׁבעת.ימים.ו.שׁבעת.ימים.ארבעה.עשׂר.יום,ימים.ימים,1,,,1_Kings 8:65,שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ ,757366,וַיַּ֣עַשׂ שְׁלֹמֹ֣ה בָֽעֵת־הַהִ֣יא׀ אֶת־הֶחָ֡ג וְכָל־יִשְׂרָאֵ֣ל עִמֹּו֩ קָהָ֨ל גָּדֹ֜ול מִלְּבֹ֥וא חֲמָ֣ת׀ עַד־נַ֣חַל מִצְרַ֗יִם לִפְנֵי֙ יְהוָ֣ה אֱלֹהֵ֔ינוּ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 
שׁבעת.ימים.ו.שׁבעת.לילות,ימים.לילות,1,,,Job 2:13,שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת לֵילֹ֑ות ,853562,וַיֵּשְׁב֤וּ אִתֹּו֙ לָאָ֔רֶץ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת לֵילֹ֑ות וְאֵין־דֹּבֵ֤ר אֵלָיו֙ דָּבָ֔ר כִּ֣י רָא֔וּ כִּֽי־גָדַ֥ל הַכְּאֵ֖ב מְאֹֽד׃ 
שׁבת.שׁבת,שׁבת,1,,,1_Chronicles 9:32,שַׁבַּ֥ת שַׁבָּֽת׃ ס ,889541,וּמִן־בְּנֵ֧י הַקְּהָתִ֛י מִן־אֲחֵיהֶ֖ם עַל־לֶ֣חֶם הַֽמַּעֲרָ֑כֶת לְהָכִ֖ין שַׁבַּ֥ת שַׁבָּֽת׃ ס 
שׁלושׁ.שׁנים,שׁנים,2,,,2_Chronicles 13:2,שָׁלֹ֣ושׁ שָׁנִ֗ים ,897736,שָׁלֹ֣ושׁ שָׁנִ֗ים מָלַךְ֙ בִּיר֣וּשָׁלִַ֔ם וְשֵׁ֣ם אִמֹּ֔ו מִיכָיָ֥הוּ בַת־אוּרִיאֵ֖ל מִן־גִּבְעָ֑ה וּמִלְחָמָ֥ה הָיְתָ֛ה בֵּ֥ין אֲבִיָּ֖ה וּבֵ֥ין יָרָבְעָֽם׃ 
שׁלשׁ.מאות.שׁנה,שׁנה,2,,,Judges 11:26,שְׁלֹ֥שׁ מֵאֹ֖ות שָׁנָ֑ה ,727492,בְּשֶׁ֣בֶת יִ֠שְׂרָאֵל בְּחֶשְׁבֹּ֨ון וּבִבְנֹותֶ֜יהָ וּבְעַרְעֹ֣ור וּבִבְנֹותֶ֗יהָ וּבְכָל־הֶֽעָרִים֙ אֲשֶׁר֙ עַל־יְדֵ֣י אַרְנֹ֔ון שְׁלֹ֥שׁ מֵאֹ֖ות שָׁנָ֑ה וּמַדּ֥וּעַ לֹֽא־הִצַּלְתֶּ֖ם בָּעֵ֥ת הַהִֽיא׃ 
שׁלשׁ.עשׂרה.שׁנה,שׁנה,2,,,1_Kings 7:1,שְׁלֹ֥שׁ עֶשְׂרֵ֖ה שָׁנָ֑ה ,756035,וְאֶת־בֵּיתֹו֙ בָּנָ֣ה שְׁלֹמֹ֔ה שְׁלֹ֥שׁ עֶשְׂרֵ֖ה שָׁנָ֑ה וַיְכַ֖ל אֶת־כָּל־בֵּיתֹֽו׃ 
שׁלשׁ.שׁנים,שׁנים,8,,,1_Kings 15:2,שָׁלֹ֣שׁ שָׁנִ֔ים ,760087,שָׁלֹ֣שׁ שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו מַעֲכָ֖ה בַּת־אֲבִישָׁלֹֽום׃ 
שׁלשׁה.חדשׁים,חדשׁים,7,,,1_Chronicles 13:14,שְׁלֹשָׁ֣ה חֳדָשִׁ֑ים ,890649,וַיֵּשֶׁב֩ אֲרֹ֨ון הָאֱלֹהִ֜ים עִם־בֵּ֨ית עֹבֵ֥ד אֱדֹ֛ם בְּבֵיתֹ֖ו שְׁלֹשָׁ֣ה חֳדָשִׁ֑ים וַיְבָ֧רֶךְ יְהוָ֛ה אֶת־בֵּ֥ית עֹבֵֽד־אֱדֹ֖ם וְאֶת־כָּל־אֲשֶׁר־לֹֽו׃ פ 
שׁלשׁה.חדשׁים.ו.עשׂרת.ימים,חדשׁים.ימים,1,,,2_Chronicles 36:9,שְׁלֹשָׁ֤ה חֳדָשִׁים֙ וַעֲשֶׂ֣רֶת יָמִ֔ים ,904575,בֶּן־שְׁמֹונֶ֤ה שָׁנִים֙ יְהֹויָכִ֣ין בְּמָלְכֹ֔ו וּשְׁלֹשָׁ֤ה חֳדָשִׁים֙ וַעֲשֶׂ֣רֶת יָמִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וַיַּ֥עַשׂ הָרַ֖ע בְּעֵינֵ֥י יְהוָֽה׃ 
שׁלשׁה.ימים,ימים,2,,,2_Kings 2:17,שְׁלֹשָֽׁה־יָמִ֖ים ,764702,וַיִּפְצְרוּ־בֹ֥ו עַד־בֹּ֖שׁ וַיֹּ֣אמֶר שְׁלָ֑חוּ וַֽיִּשְׁלְחוּ֙ חֲמִשִּׁ֣ים אִ֔ישׁ וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים וְלֹ֥א מְצָאֻֽהוּ׃ 
שׁלשׁה.ימים.ו.שׁלשׁה.לילות,ימים.לילות,2,,,1_Samuel 30:12,שְׁלֹשָׁ֥ה יָמִ֖ים וּשְׁלֹשָׁ֥ה לֵילֹֽות׃ ס ,743355,וַיִּתְּנוּ־לֹו֩ פֶ֨לַח דְּבֵלָ֜ה וּשְׁנֵ֤י צִמֻּקִים֙ וַיֹּ֔אכַל וַתָּ֥שָׁב רוּחֹ֖ו אֵלָ֑יו כִּ֠י לֹֽא־אָ֤כַל לֶ֨חֶם֙ וְלֹא־שָׁ֣תָה מַ֔יִם שְׁלֹשָׁ֥ה יָמִ֖ים וּשְׁלֹשָׁ֥ה לֵילֹֽות׃ ס 
שׁלשׁה.שׁבעים.ימים,שׁבעים,1,,,Daniel 10:2,שְׁלֹשָׁ֥ה שָׁבֻעִ֖ים יָמִֽים׃ ,880243,בַּיָּמִ֖ים הָהֵ֑ם אֲנִ֤י דָֽנִיֵּאל֙ הָיִ֣יתִי מִתְאַבֵּ֔ל שְׁלֹשָׁ֥ה שָׁבֻעִ֖ים יָמִֽים׃ 
שׁלשׁים.ו.אחת.שׁנה,שׁנה,2,,,2_Kings 22:1,שְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה ,772780,בֶּן־שְׁמֹנֶ֤ה שָׁנָה֙ יֹאשִׁיָּ֣הוּ בְמָלְכֹ֔ו וּשְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו יְדִידָ֥ה בַת־עֲדָ֖יָה מִבָּצְקַֽת׃ 
שׁלשׁים.ו.מאת.שׁנה,שׁנה,1,,,Genesis 5:3,שְׁלֹשִׁ֤ים וּמְאַת֙ שָׁנָ֔ה ,652841,וַֽיְחִ֣י אָדָ֗ם שְׁלֹשִׁ֤ים וּמְאַת֙ שָׁנָ֔ה וַיֹּ֥ולֶד בִּדְמוּתֹ֖ו כְּצַלְמֹ֑ו וַיִּקְרָ֥א אֶת־שְׁמֹ֖ו שֵֽׁת׃ 
שׁלשׁים.ו.שׁלושׁ,שׁלשׁים.שׁלושׁ,1,,,1_Chronicles 29:27,שְׁלֹשִׁ֥ים וְשָׁלֹֽושׁ׃ ,894576,וְהַיָּמִ֗ים אֲשֶׁ֤ר מָלַךְ֙ עַל־יִשְׂרָאֵ֔ל אַרְבָּעִ֖ים שָׁנָ֑ה בְּחֶבְרֹ֤ון מָלַךְ֙ שֶׁ֣בַע שָׁנִ֔ים וּבִירוּשָׁלִַ֥ם מָלַ֖ךְ שְׁלֹשִׁ֥ים וְשָׁלֹֽושׁ׃ 
שׁלשׁים.ו.שׁלושׁ.שׁנה,שׁנה,1,,,1_Chronicles 3:4,שְׁלֹשִׁ֤ים וְשָׁלֹושׁ֙ שָׁנָ֔ה ,888041,שִׁשָּׁה֙ נֹֽולַד־לֹ֣ו בְחֶבְרֹ֔ון וַיִּ֨מְלָךְ־שָׁ֔ם שֶׁ֥בַע שָׁנִ֖ים וְשִׁשָּׁ֣ה חֳדָשִׁ֑ים וּשְׁלֹשִׁ֤ים וְשָׁלֹושׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ ס 
שׁלשׁים.ו.שׁלשׁ.שׁנים,שׁנים,1,,,1_Kings 2:11,שְׁלֹשִׁ֥ים וְשָׁלֹ֖שׁ שָׁנִֽים׃ ,754233,וְהַיָּמִ֗ים אֲשֶׁ֨ר מָלַ֤ךְ דָּוִד֙ עַל־יִשְׂרָאֵ֔ל אַרְבָּעִ֖ים שָׁנָ֑ה בְּחֶבְרֹ֤ון מָלַךְ֙ שֶׁ֣בַע שָׁנִ֔ים וּבִירוּשָׁלִַ֣ם מָלַ֔ךְ שְׁלֹשִׁ֥ים וְשָׁלֹ֖שׁ שָׁנִֽים׃ 
שׁלשׁים.יום,יום,2,,,Deuteronomy 34:8,שְׁלֹשִׁ֣ים יֹ֑ום ,715690,וַיִּבְכּוּ֩ בְנֵ֨י יִשְׂרָאֵ֧ל אֶת־מֹשֶׁ֛ה בְּעַֽרְבֹ֥ת מֹואָ֖ב שְׁלֹשִׁ֣ים יֹ֑ום וַֽיִּתְּמ֔וּ יְמֵ֥י בְכִ֖י אֵ֥בֶל מֹשֶֽׁה׃ 
שׁלשׁים.שׁנה.ו.שׁמנה.מאות.שׁנה,שׁנה.שׁנה,1,,,Genesis 5:16,שְׁלֹשִׁ֣ים שָׁנָ֔ה וּשְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה ,652945,וַֽיְחִ֣י מַֽהֲלַלְאֵ֗ל אַֽחֲרֵי֙ הֹולִידֹ֣ו אֶת־יֶ֔רֶד שְׁלֹשִׁ֣ים שָׁנָ֔ה וּשְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה וַיֹּ֥ולֶד בָּנִ֖ים וּבָנֹֽות׃ 
שׁלשׁת.ימים,ימים,12,,,Exodus 10:22,שְׁלֹ֥שֶׁת יָמִֽים׃ ,672902,וַיֵּ֥ט מֹשֶׁ֛ה אֶת־יָדֹ֖ו עַל־הַשָּׁמָ֑יִם וַיְהִ֧י חֹֽשֶׁךְ־אֲפֵלָ֛ה בְּכָל־אֶ֥רֶץ מִצְרַ֖יִם שְׁלֹ֥שֶׁת יָמִֽים׃ 
שׁמונה.עשׂרה.שׁנה,שׁנה,1,,,Judges 3:14,שְׁמֹונֶ֥ה עֶשְׂרֵ֖ה שָׁנָֽה׃ ס ,723794,וַיַּעַבְד֤וּ בְנֵֽי־יִשְׂרָאֵל֙ אֶת־עֶגְלֹ֣ון מֶֽלֶךְ־מֹואָ֔ב שְׁמֹונֶ֥ה עֶשְׂרֵ֖ה שָׁנָֽה׃ ס 
שׁמונים.שׁנה,שׁנה,1,,,Judges 3:30,שְׁמֹונִ֥ים שָׁנָֽה׃ ס ,724026,וַתִּכָּנַ֤ע מֹואָב֙ בַּיֹּ֣ום הַה֔וּא תַּ֖חַת יַ֣ד יִשְׂרָאֵ֑ל וַתִּשְׁקֹ֥ט הָאָ֖רֶץ שְׁמֹונִ֥ים שָׁנָֽה׃ ס 
שׁמנה.מאות.שׁנה,שׁנה,1,,,Genesis 5:19,שְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה ,652967,וַֽיְחִי־יֶ֗רֶד אַֽחֲרֵי֙ הֹולִידֹ֣ו אֶת־חֲנֹ֔וךְ שְׁמֹנֶ֥ה מֵאֹ֖ות שָׁנָ֑ה וַיֹּ֥ולֶד בָּנִ֖ים וּבָנֹֽות׃ 
שׁמנה.שׁנה,שׁנה,1,,,2_Kings 8:17,שְׁמֹנֶ֣ה שָׁנִ֔ים ,767572,בֶּן־שְׁלֹשִׁ֥ים וּשְׁתַּ֛יִם שָׁנָ֖ה הָיָ֣ה בְמָלְכֹ֑ו וּשְׁמֹנֶ֣ה שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ 
שׁמנה.שׁנים,שׁנים,2,,,Judges 12:14,שְׁמֹנֶ֥ה שָׁנִֽים׃ ,727896,וַיְהִי־לֹ֞ו אַרְבָּעִ֣ים בָּנִ֗ים וּשְׁלֹשִׁים֙ בְּנֵ֣י בָנִ֔ים רֹכְבִ֖ים עַל־שִׁבְעִ֣ים עֲיָרִ֑ם וַיִּשְׁפֹּ֥ט אֶת־יִשְׂרָאֵ֖ל שְׁמֹנֶ֥ה שָׁנִֽים׃ 
