token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.יום.אור,יום,1,,,Amos 8:9,בְּיֹ֥ום אֹֽור׃ ,827119,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ 
ב.יום.אחד,יום,10,,,Isaiah 10:17,בְּיֹ֥ום אֶחָֽד׃ ,776391,וְהָיָ֤ה אֹֽור־יִשְׂרָאֵל֙ לְאֵ֔שׁ וּקְדֹושֹׁ֖ו לְלֶהָבָ֑ה וּבָעֲרָ֗ה וְאָֽכְלָ֛ה שִׁיתֹ֥ו וּשְׁמִירֹ֖ו בְּיֹ֥ום אֶחָֽד׃ 
ב.יום.אחד.ל.ה.חדשׁ.ה.עשׂירי,יום,1,,,Ezra 10:16,בְּיֹ֤ום אֶחָד֙ לַחֹ֣דֶשׁ הָעֲשִׂירִ֔י ,883585,וַיַּֽעֲשׂוּ־כֵן֮ בְּנֵ֣י הַגֹּולָה֒ וַיִּבָּדְלוּ֩ עֶזְרָ֨א הַכֹּהֵ֜ן אֲנָשִׁ֨ים רָאשֵׁ֧י הָאָבֹ֛ות לְבֵ֥ית אֲבֹתָ֖ם וְכֻלָּ֣ם בְּשֵׁמֹ֑ות וַיֵּשְׁב֗וּ בְּיֹ֤ום אֶחָד֙ לַחֹ֣דֶשׁ הָעֲשִׂירִ֔י לְדַרְיֹ֖ושׁ הַדָּבָֽר׃ 
ב.יום.אחד.ל.ה.חדשׁ.ה.שׁביעי,יום,1,,,Nehemiah 8:2,בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ ,885592,וַיָּבִ֣יא עֶזְרָ֣א הַ֠כֹּהֵן אֶֽת־הַתֹּורָ֞ה לִפְנֵ֤י הַקָּהָל֙ מֵאִ֣ישׁ וְעַד־אִשָּׁ֔ה וְכֹ֖ל מֵבִ֣ין לִשְׁמֹ֑עַ בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ 
ב.יום.אחר,יום,1,,,2_Samuel 18:20,בְּיֹ֣ום אַחֵ֑ר ,750680,וַיֹּ֧אמֶר לֹ֣ו יֹואָ֗ב לֹא֩ אִ֨ישׁ בְּשֹׂרָ֤ה אַתָּה֙ הַיֹּ֣ום הַזֶּ֔ה וּבִשַּׂרְתָּ֖ בְּיֹ֣ום אַחֵ֑ר וְהַיֹּ֤ום הַזֶּה֙ לֹ֣א תְבַשֵּׂ֔ר כִּֽי־עַל־כֵּ֥ן בֶּן־הַמֶּ֖לֶךְ מֵֽת׃ 
ב.יום.אידו,יום,2,,,Obadiah 1:13,בְּיֹ֥ום אֵידֹֽו׃ ,827586,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 
ב.יום.אידי,יום,2,,,Psalms 18:19,בְיֹום־אֵידִ֑י ,836912,יְקַדְּמ֥וּנִי בְיֹום־אֵידִ֑י וַֽיְהִי־יְהוָ֖ה לְמִשְׁעָ֣ן לִֽי׃ 
ב.יום.אידך,יום,1,,,Proverbs 27:10,בְּיֹ֣ום אֵידֶ֑ךָ ,866516,רֵֽעֲךָ֙ וְרֵ֪עַ אָבִ֡יךָ אַֽל־תַּעֲזֹ֗ב וּבֵ֥ית אָחִ֗יךָ אַל־תָּ֭בֹוא בְּיֹ֣ום אֵידֶ֑ךָ טֹ֥וב שָׁכֵ֥ן קָ֝רֹ֗וב מֵאָ֥ח רָחֹֽוק׃ 
ב.יום.אידם,יום,2,,,Obadiah 1:13,בְּיֹ֣ום אֵידָ֔ם ,827576,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 
ב.יום.אף.יהוה,יום,1,,,Lamentations 2:22,בְּיֹ֥ום אַף־יְהוָ֖ה ,873238,תִּקְרָא֩ כְיֹ֨ום מֹועֵ֤ד מְגוּרַי֙ מִסָּבִ֔יב וְלֹ֥א הָיָ֛ה בְּיֹ֥ום אַף־יְהוָ֖ה פָּלִ֣יט וְשָׂרִ֑יד אֲשֶׁר־טִפַּ֥חְתִּי וְרִבִּ֖יתִי אֹיְבִ֥י כִלָּֽם׃ פ 
ב.יום.אפו,יום,3,,,Job 20:28,בְּיֹ֣ום אַפֹּֽו׃ ,856987,יִ֭גֶל יְב֣וּל בֵּיתֹ֑ו נִ֝גָּרֹ֗ות בְּיֹ֣ום אַפֹּֽו׃ 
ב.יום.אפך,יום,1,,,Lamentations 2:21,בְּיֹ֣ום אַפֶּ֔ךָ ,873228,שָׁכְב֨וּ לָאָ֤רֶץ חוּצֹות֙ נַ֣עַר וְזָקֵ֔ן בְּתוּלֹתַ֥י וּבַחוּרַ֖י נָפְל֣וּ בֶחָ֑רֶב הָרַ֨גְתָּ֙ בְּיֹ֣ום אַפֶּ֔ךָ טָבַ֖חְתָּ לֹ֥א חָמָֽלְתָּ׃ ס 
ב.יום.גאוניך,יום,1,,,Ezekiel 16:56,בְּיֹ֖ום גְּאֹונָֽיִךְ׃ ,811458,וְלֹ֤וא הָֽיְתָה֙ סְדֹ֣ם אֲחֹותֵ֔ךְ לִשְׁמוּעָ֖ה בְּפִ֑יךְ בְּיֹ֖ום גְּאֹונָֽיִךְ׃ 
ב.יום.ה.בכורים,יום,1,,,Numbers 28:26,בְיֹ֣ום הַבִּכּוּרִ֗ים ,701752,וּבְיֹ֣ום הַבִּכּוּרִ֗ים בְּהַקְרִ֨יבְכֶ֜ם מִנְחָ֤ה חֲדָשָׁה֙ לַֽיהוָ֔ה בְּשָׁבֻעֹ֖תֵיכֶ֑ם מִֽקְרָא־קֹ֨דֶשׁ֙ יִהְיֶ֣ה לָכֶ֔ם כָּל־מְלֶ֥אכֶת עֲבֹדָ֖ה לֹ֥א תַעֲשֽׂוּ׃ 
ב.יום.ה.גשׁם,יום,1,,,Ezekiel 1:28,בְּיֹ֣ום הַגֶּ֗שֶׁם ,807024,כְּמַרְאֵ֣ה הַקֶּ֡שֶׁת אֲשֶׁר֩ יִֽהְיֶ֨ה בֶעָנָ֜ן בְּיֹ֣ום הַגֶּ֗שֶׁם כֵּ֣ן מַרְאֵ֤ה הַנֹּ֨גַהּ֙ סָבִ֔יב ה֕וּא מַרְאֵ֖ה דְּמ֣וּת כְּבֹוד־יְהוָ֑ה וָֽאֶרְאֶה֙ וָאֶפֹּ֣ל עַל־פָּנַ֔י וָאֶשְׁמַ֖ע קֹ֥ול מְדַבֵּֽר׃ ס 
ב.יום.ה.חדשׁ,יום,2,,,Ezekiel 46:6,בְיֹ֣ום הַחֹ֔דֶשׁ ,821654,וּבְיֹ֣ום הַחֹ֔דֶשׁ פַּ֥ר בֶּן־בָּקָ֖ר תְּמִימִ֑ם וְשֵׁ֧שֶׁת כְּבָשִׂ֛ם וָאַ֖יִל תְּמִימִ֥ם יִהְיֽוּ׃ 
ב.יום.ה.חדשׁ.ה.ראשׁון,יום,1,,,Exodus 40:2,בְּיֹום־הַחֹ֥דֶשׁ הָרִאשֹׁ֖ון ,682417,בְּיֹום־הַחֹ֥דֶשׁ הָרִאשֹׁ֖ון בְּאֶחָ֣ד לַחֹ֑דֶשׁ תָּקִ֕ים אֶת־מִשְׁכַּ֖ן אֹ֥הֶל מֹועֵֽד׃ 
ב.יום.ה.חדשׁ.ה.שׁני,יום,1,,,1_Samuel 20:34,בְּיֹום־הַחֹ֤דֶשׁ הַשֵּׁנִי֙ ,739725,וַיָּ֧קָם יְהֹונָתָ֛ן מֵעִ֥ם הַשֻּׁלְחָ֖ן בָּחֳרִי־אָ֑ף וְלֹא־אָכַ֞ל בְּיֹום־הַחֹ֤דֶשׁ הַשֵּׁנִי֙ לֶ֔חֶם כִּ֤י נֶעְצַב֙ אֶל־דָּוִ֔ד כִּ֥י הִכְלִמֹ֖ו אָבִֽיו׃ ס 
ב.יום.ה.כפרים,יום,1,,,Leviticus 25:9,בְּיֹום֙ הַכִּפֻּרִ֔ים ,690862,וְהַֽעֲבַרְתָּ֞ שֹׁופַ֤ר תְּרוּעָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִעִ֔י בֶּעָשֹׂ֖ור לַחֹ֑דֶשׁ בְּיֹום֙ הַכִּפֻּרִ֔ים תַּעֲבִ֥ירוּ שֹׁופָ֖ר בְּכָל־אַרְצְכֶֽם׃ 
ב.יום.ה.מגפה,יום,1,,,Numbers 25:18,בְיֹום־הַמַּגֵּפָ֖ה ,700983,כִּ֣י צֹרְרִ֥ים הֵם֙ לָכֶ֔ם בְּנִכְלֵיהֶ֛ם אֲשֶׁר־נִכְּל֥וּ לָכֶ֖ם עַל־דְּבַר־פְּעֹ֑ור וְעַל־דְּבַ֞ר כָּזְבִּ֨י בַת־נְשִׂ֤יא מִדְיָן֙ אֲחֹתָ֔ם הַמֻּכָּ֥ה בְיֹום־הַמַּגֵּפָ֖ה עַל־דְּבַר־פְּעֹֽור׃ 
ב.יום.ה.מעשׂה,יום,1,,,1_Samuel 20:19,בְּיֹ֣ום הַֽמַּעֲשֶׂ֑ה ,739502,וְשִׁלַּשְׁתָּ֙ תֵּרֵ֣ד מְאֹ֔ד וּבָאתָ֙ אֶל־הַמָּקֹ֔ום אֲשֶׁר־נִסְתַּ֥רְתָּ שָּׁ֖ם בְּיֹ֣ום הַֽמַּעֲשֶׂ֑ה וְיָ֣שַׁבְתָּ֔ אֵ֖צֶל הָאֶ֥בֶן הָאָֽזֶל׃ 
ב.יום.ה.קהל,יום,3,,,Deuteronomy 18:16,בְּיֹ֥ום הַקָּהָ֖ל ,710226,כְּכֹ֨ל אֲשֶׁר־שָׁאַ֜לְתָּ מֵעִ֨ם יְהוָ֤ה אֱלֹהֶ֨יךָ֙ בְּחֹרֵ֔ב בְּיֹ֥ום הַקָּהָ֖ל לֵאמֹ֑ר לֹ֣א אֹסֵ֗ף לִשְׁמֹ֨עַ֙ אֶת־קֹול֙ יְהוָ֣ה אֱלֹהָ֔י וְאֶת־הָאֵ֨שׁ הַגְּדֹלָ֥ה הַזֹּ֛את לֹֽא־אֶרְאֶ֥ה עֹ֖וד וְלֹ֥א אָמֽוּת׃ 
ב.יום.ה.שׁבת,יום,13,,,Numbers 28:9,בְיֹום֙ הַשַּׁבָּ֔ת ,701632,וּבְיֹום֙ הַשַּׁבָּ֔ת שְׁנֵֽי־כְבָשִׂ֥ים בְּנֵֽי־שָׁנָ֖ה תְּמִימִ֑ם וּשְׁנֵ֣י עֶשְׂרֹנִ֗ים סֹ֧לֶת מִנְחָ֛ה בְּלוּלָ֥ה בַשֶּׁ֖מֶן וְנִסְכֹּֽו׃ 
ב.יום.ה.שׁבת.ב.יום.ה.שׁבת,יום.יום,1,,,Leviticus 24:8,בְּיֹ֨ום הַשַּׁבָּ֜ת בְּיֹ֣ום הַשַּׁבָּ֗ת ,690617,בְּיֹ֨ום הַשַּׁבָּ֜ת בְּיֹ֣ום הַשַּׁבָּ֗ת יַֽעַרְכֶ֛נּוּ לִפְנֵ֥י יְהוָ֖ה תָּמִ֑יד מֵאֵ֥ת בְּנֵֽי־יִשְׂרָאֵ֖ל בְּרִ֥ית עֹולָֽם׃ 
ב.יום.ה.שׁלג,יום,2,,,2_Samuel 23:20,בְּיֹ֥ום הַשָּֽׁלֶג׃ ,752925,וּבְנָיָ֨הוּ בֶן־יְהֹויָדָ֧ע בֶּן־אִֽישׁ־חַ֛יִל רַב־פְּעָלִ֖ים מִֽקַּבְצְאֵ֑ל ה֣וּא הִכָּ֗ה אֵ֣ת שְׁנֵ֤י אֲרִאֵל֙ מֹואָ֔ב וְ֠הוּא יָרַ֞ד וְהִכָּ֧ה אֶֽת־הָאֲרִ֛י בְּתֹ֥וךְ הַבֹּ֖אר בְּיֹ֥ום הַשָּֽׁלֶג׃ 
ב.יום.הרג.רב,יום,1,,,Isaiah 30:25,בְּיֹום֙ הֶ֣רֶג רָ֔ב ,780383,וְהָיָ֣ה׀ עַל־כָּל־הַ֣ר גָּבֹ֗הַ וְעַל֙ כָּל־גִּבְעָ֣ה נִשָּׂאָ֔ה פְּלָגִ֖ים יִבְלֵי־מָ֑יִם בְּיֹום֙ הֶ֣רֶג רָ֔ב בִּנְפֹ֖ל מִגְדָּלִֽים׃ 
ב.יום.ו.עד.ה.יום.ה.זה,יום.יום,1,,,Jeremiah 11:7,בְּיֹום֩ וְעַד־הַיֹּ֣ום הַזֶּ֔ה ,792928,כִּי֩ הָעֵ֨ד הַעִדֹ֜תִי בַּאֲבֹֽותֵיכֶ֗ם בְּיֹום֩ הַעֲלֹותִ֨י אֹותָ֜ם מֵאֶ֤רֶץ מִצְרַ֨יִם֙ וְעַד־הַיֹּ֣ום הַזֶּ֔ה הַשְׁכֵּ֥ם וְהָעֵ֖ד לֵאמֹ֑ר שִׁמְע֖וּ בְּקֹולִֽי׃ 
ב.יום.זבח.יהוה,יום,1,,,Zephaniah 1:8,בְּיֹום֙ זֶ֣בַח יְהוָ֔ה ,830870,וְהָיָ֗ה בְּיֹום֙ זֶ֣בַח יְהוָ֔ה וּפָקַדְתִּ֥י עַל־הַשָּׂרִ֖ים וְעַל־בְּנֵ֣י הַמֶּ֑לֶךְ וְעַ֥ל כָּל־הַלֹּבְשִׁ֖ים מַלְבּ֥וּשׁ נָכְרִֽי׃ 
ב.יום.זבחכם,יום,1,,,Leviticus 19:6,בְּיֹ֧ום זִבְחֲכֶ֛ם ,688871,בְּיֹ֧ום זִבְחֲכֶ֛ם יֵאָכֵ֖ל וּמִֽמָּחֳרָ֑ת וְהַנֹּותָר֙ עַד־יֹ֣ום הַשְּׁלִישִׁ֔י בָּאֵ֖שׁ יִשָּׂרֵֽף׃ 
ב.יום.חילך.ב.הדרי.קדשׁ,יום,1,,,Psalms 110:3,בְּיֹ֪ום חֵ֫ילֶ֥ךָ בְּֽהַדְרֵי־קֹ֖דֶשׁ ,849117,עַמְּךָ֣ נְדָבֹת֮ בְּיֹ֪ום חֵ֫ילֶ֥ךָ בְּֽהַדְרֵי־קֹ֖דֶשׁ מֵרֶ֣חֶם מִשְׁחָ֑ר לְ֝ךָ֗ טַ֣ל יַלְדֻתֶֽיךָ׃ 
ב.יום.חרון.אפו,יום,1,,,Lamentations 1:12,בְּיֹ֖ום חֲרֹ֥ון אַפֹּֽו׃ ס ,872773,לֹ֣וא אֲלֵיכֶם֮ כָּל־עֹ֣בְרֵי דֶרֶךְ֒ הַבִּ֣יטוּ וּרְא֗וּ אִם־יֵ֤שׁ מַכְאֹוב֙ כְּמַכְאֹבִ֔י אֲשֶׁ֥ר עֹולַ֖ל לִ֑י אֲשֶׁר֙ הֹוגָ֣ה יְהוָ֔ה בְּיֹ֖ום חֲרֹ֥ון אַפֹּֽו׃ ס 
ב.יום.חתנתו.ו.ב.יום.שׂמחת.לבו,יום.יום,1,,,Song_of_songs 3:11,בְּיֹ֣ום חֲתֻנָּתֹ֔ו וּבְיֹ֖ום שִׂמְחַ֥ת לִבֹּֽו׃ ס ,869207,צְאֶ֧ינָה׀ וּֽרְאֶ֛ינָה בְּנֹ֥ות צִיֹּ֖ון בַּמֶּ֣לֶךְ שְׁלֹמֹ֑ה בָּעֲטָרָ֗ה שֶׁעִטְּרָה־לֹּ֤ו אִמֹּו֙ בְּיֹ֣ום חֲתֻנָּתֹ֔ו וּבְיֹ֖ום שִׂמְחַ֥ת לִבֹּֽו׃ ס 
ב.יום.טהרתו,יום,2,,,Numbers 6:9,בְּיֹ֣ום טָהֳרָתֹ֔ו ,693985,וְכִֽי־יָמ֨וּת מֵ֤ת עָלָיו֙ בְּפֶ֣תַע פִּתְאֹ֔ם וְטִמֵּ֖א רֹ֣אשׁ נִזְרֹ֑ו וְגִלַּ֤ח רֹאשֹׁו֙ בְּיֹ֣ום טָהֳרָתֹ֔ו בַּיֹּ֥ום הַשְּׁבִיעִ֖י יְגַלְּחֶֽנּוּ׃ 
ב.יום.טובה,יום,1,,,Ecclesiastes 7:14,בְּיֹ֤ום טֹובָה֙ ,871399,בְּיֹ֤ום טֹובָה֙ הֱיֵ֣ה בְטֹ֔וב וּבְיֹ֥ום רָעָ֖ה רְאֵ֑ה גַּ֣ם אֶת־זֶ֤ה לְעֻמַּת־זֶה֙ עָשָׂ֣ה הָֽאֱלֹהִ֔ים עַל־דִּבְרַ֗ת שֶׁלֹּ֨א יִמְצָ֧א הָֽאָדָ֛ם אַחֲרָ֖יו מְאֽוּמָה׃ 
ב.יום.יהוה,יום,1,,,Ezekiel 13:5,בְּיֹ֥ום יְהוָֽה׃ ,810026,לֹ֤א עֲלִיתֶם֙ בַּפְּרָצֹ֔ות וַתִּגְדְּר֥וּ גָדֵ֖ר עַל־בֵּ֣ית יִשְׂרָאֵ֑ל לַעֲמֹ֥ד בַּמִּלְחָמָ֖ה בְּיֹ֥ום יְהוָֽה׃ 
ב.יום.ישׁועה,יום,1,,,Isaiah 49:8,בְיֹ֥ום יְשׁוּעָ֖ה ,785307,כֹּ֣ה׀ אָמַ֣ר יְהוָ֗ה בְּעֵ֤ת רָצֹון֙ עֲנִיתִ֔יךָ וּבְיֹ֥ום יְשׁוּעָ֖ה עֲזַרְתִּ֑יךָ וְאֶצָּרְךָ֗ וְאֶתֶּנְךָ֙ לִבְרִ֣ית עָ֔ם לְהָקִ֣ים אֶ֔רֶץ לְהַנְחִ֖יל נְחָלֹ֥ות שֹׁמֵמֹֽות׃ 
ב.יום.מחר,יום,1,,,Genesis 30:33,בְּיֹ֣ום מָחָ֔ר ,661450,וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּיֹ֣ום מָחָ֔ר כִּֽי־תָבֹ֥וא עַל־שְׂכָרִ֖י לְפָנֶ֑יךָ כֹּ֣ל אֲשֶׁר־אֵינֶנּוּ֩ נָקֹ֨ד וְטָל֜וּא בָּֽעִזִּ֗ים וְחוּם֙ בַּכְּשָׂבִ֔ים גָּנ֥וּב ה֖וּא אִתִּֽי׃ 
ב.יום.מלחמה,יום,2,,,Hosea 10:14,בְּיֹ֣ום מִלְחָמָ֑ה ,824176,וְקָ֣אם שָׁאֹון֮ בְּעַמֶּךָ֒ וְכָל־מִבְצָרֶ֣יךָ יוּשַּׁ֔ד כְּשֹׁ֧ד שַֽׁלְמַ֛ן בֵּ֥ית אַֽרְבֵ֖אל בְּיֹ֣ום מִלְחָמָ֑ה אֵ֥ם עַל־בָּנִ֖ים רֻטָּֽשָׁה׃ 
ב.יום.מלחמת,יום,1,,,1_Samuel 13:22,בְּיֹ֣ום מִלְחֶ֔מֶת ,735932,וְהָיָה֙ בְּיֹ֣ום מִלְחֶ֔מֶת וְלֹ֨א נִמְצָ֜א חֶ֤רֶב וַחֲנִית֙ בְּיַ֣ד כָּל־הָעָ֔ם אֲשֶׁ֥ר אֶת־שָׁא֖וּל וְאֶת־יֹונָתָ֑ן וַתִּמָּצֵ֣א לְשָׁא֔וּל וּלְיֹונָתָ֖ן בְּנֹֽו׃ 
ב.יום.מפלתך,יום,2,,,Ezekiel 32:10,בְּיֹ֖ום מַפַּלְתֶּֽךָ׃ ס ,816785,וַהֲשִׁמֹּותִ֨י עָלֶ֜יךָ עַמִּ֣ים רַבִּ֗ים וּמַלְכֵיהֶם֙ יִשְׂעֲר֤וּ עָלֶ֨יךָ֙ שַׂ֔עַר בְּעֹופְפִ֥י חַרְבִּ֖י עַל־פְּנֵיהֶ֑ם וְחָרְד֤וּ לִרְגָעִים֙ אִ֣ישׁ לְנַפְשֹׁ֔ו בְּיֹ֖ום מַפַּלְתֶּֽךָ׃ ס 
ב.יום.מצרים,יום,1,,,Ezekiel 30:9,בְּיֹ֣ום מִצְרַ֔יִם ,816226,בַּיֹּ֣ום הַה֗וּא יֵצְא֨וּ מַלְאָכִ֤ים מִלְּפָנַי֙ בַּצִּ֔ים לְהַחֲרִ֖יד אֶת־כּ֣וּשׁ בֶּ֑טַח וְהָיְתָ֨ה חַלְחָלָ֤ה בָהֶם֙ בְּיֹ֣ום מִצְרַ֔יִם כִּ֥י הִנֵּ֖ה בָּאָֽה׃ ס 
ב.יום.נחלה.ו.כאב.אנושׁ,יום,1,,,Isaiah 17:11,בְּיֹ֥ום נַחֲלָ֖ה וּכְאֵ֥ב אָנֽוּשׁ׃ ס ,777703,בְּיֹ֤ום נִטְעֵךְ֙ תְּשַׂגְשֵׂ֔גִי וּבַבֹּ֖קֶר זַרְעֵ֣ךְ תַּפְרִ֑יחִי נֵ֥ד קָצִ֛יר בְּיֹ֥ום נַחֲלָ֖ה וּכְאֵ֥ב אָנֽוּשׁ׃ ס 
ב.יום.נטעך,יום,1,,,Isaiah 17:11,בְּיֹ֤ום נִטְעֵךְ֙ ,777695,בְּיֹ֤ום נִטְעֵךְ֙ תְּשַׂגְשֵׂ֔גִי וּבַבֹּ֖קֶר זַרְעֵ֣ךְ תַּפְרִ֑יחִי נֵ֥ד קָצִ֛יר בְּיֹ֥ום נַחֲלָ֖ה וּכְאֵ֥ב אָנֽוּשׁ׃ ס 
ב.יום.נקם,יום,1,,,Proverbs 6:34,בְּיֹ֣ום נָקָֽם׃ ,862507,כִּֽי־קִנְאָ֥ה חֲמַת־גָּ֑בֶר וְלֹֽא־יַ֝חְמֹ֗ול בְּיֹ֣ום נָקָֽם׃ 
ב.יום.נשׁק,יום,1,,,Psalms 140:8,בְּיֹ֣ום נָֽשֶׁק׃ ,852134,יְהֹוִ֣ה אֲ֭דֹנָי עֹ֣ז יְשׁוּעָתִ֑י סַכֹּ֥תָה לְ֝רֹאשִׁ֗י בְּיֹ֣ום נָֽשֶׁק׃ 
ב.יום.סופה,יום,1,,,Amos 1:14,בְּיֹ֥ום סוּפָֽה׃ ,825739,וְהִצַּ֤תִּי אֵשׁ֙ בְּחֹומַ֣ת רַבָּ֔ה וְאָכְלָ֖ה אַרְמְנֹותֶ֑יהָ בִּתְרוּעָה֙ בְּיֹ֣ום מִלְחָמָ֔ה בְּסַ֖עַר בְּיֹ֥ום סוּפָֽה׃ 
ב.יום.עברה,יום,1,,,Proverbs 11:4,בְּיֹ֣ום עֶבְרָ֑ה ,863255,לֹא־יֹועִ֣יל הֹ֖ון בְּיֹ֣ום עֶבְרָ֑ה וּ֝צְדָקָ֗ה תַּצִּ֥יל מִמָּֽוֶת׃ 
ב.יום.עברת.יהוה,יום,2,,,Zephaniah 1:18,בְּיֹום֙ עֶבְרַ֣ת יְהוָ֔ה ,830987,גַּם־כַּסְפָּ֨ם גַּם־זְהָבָ֜ם לֹֽא־יוּכַ֣ל לְהַצִּילָ֗ם בְּיֹום֙ עֶבְרַ֣ת יְהוָ֔ה וּבְאֵשׁ֙ קִנְאָתֹ֔ו תֵּאָכֵ֖ל כָּל־הָאָ֑רֶץ כִּֽי־כָלָ֤ה אַךְ־נִבְהָלָה֙ יַֽעֲשֶׂ֔ה אֵ֥ת כָּל־יֹשְׁבֵ֖י הָאָֽרֶץ׃ ס 
ב.יום.ענן.ו.ערפל,יום,1,,,Ezekiel 34:12,בְּיֹ֥ום עָנָ֖ן וַעֲרָפֶֽל׃ ,817713,כְּבַקָּרַת֩ רֹעֶ֨ה עֶדְרֹ֜ו בְּיֹום־הֱיֹותֹ֤ו בְתֹוךְ־צֹאנֹו֙ נִפְרָשֹׁ֔ות כֵּ֖ן אֲבַקֵּ֣ר אֶת־צֹאנִ֑י וְהִצַּלְתִּ֣י אֶתְהֶ֗ם מִכָּל־הַמְּקֹומֹת֙ אֲשֶׁ֣ר נָפֹ֣צוּ שָׁ֔ם בְּיֹ֥ום עָנָ֖ן וַעֲרָפֶֽל׃ 
ב.יום.עשׁתי.עשׂר.יום,יום,1,,,Numbers 7:72,בְּיֹום֙ עַשְׁתֵּ֣י עָשָׂ֣ר יֹ֔ום ,694522,בְּיֹום֙ עַשְׁתֵּ֣י עָשָׂ֣ר יֹ֔ום נָשִׂ֖יא לִבְנֵ֣י אָשֵׁ֑ר פַּגְעִיאֵ֖ל בֶּן־עָכְרָֽן׃ 
ב.יום.עשׂרים.ו.ארבעה.ל.ה.חדשׁ.ב.ה.שׁשׁי.ב.שׁנת.שׁתים.ל.דריושׁ.ה.מלך,יום,1,,,Haggai 1:15,בְּיֹ֨ום עֶשְׂרִ֧ים וְאַרְבָּעָ֛ה לַחֹ֖דֶשׁ בַּשִּׁשִּׁ֑י בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֥וֶשׁ הַמֶּֽלֶךְ׃ ,831565,בְּיֹ֨ום עֶשְׂרִ֧ים וְאַרְבָּעָ֛ה לַחֹ֖דֶשׁ בַּשִּׁשִּׁ֑י בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֥וֶשׁ הַמֶּֽלֶךְ׃ 
ב.יום.עשׂרים.ו.ארבעה.ל.ה.חדשׁ.ה.זה,יום,1,,,Nehemiah 9:1,בְיֹום֩ עֶשְׂרִ֨ים וְאַרְבָּעָ֜ה לַחֹ֣דֶשׁ הַזֶּ֗ה ,885827,וּבְיֹום֩ עֶשְׂרִ֨ים וְאַרְבָּעָ֜ה לַחֹ֣דֶשׁ הַזֶּ֗ה נֶאֶסְפ֤וּ בְנֵֽי־יִשְׂרָאֵל֙ בְּצֹ֣ום וּבְשַׂקִּ֔ים וַאֲדָמָ֖ה עֲלֵיהֶֽם׃ 
ב.יום.עשׂרים.ו.ארבעה.ל.עשׁתי.עשׂר.חדשׁ.ב.שׁנת.שׁתים.ל.דריושׁ,יום,1,,,Zechariah 1:7,בְּיֹום֩ עֶשְׂרִ֨ים וְאַרְבָּעָ֜ה לְעַשְׁתֵּֽי־עָשָׂ֥ר חֹ֨דֶשׁ֙ בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֑וֶשׁ ,831892,בְּיֹום֩ עֶשְׂרִ֨ים וְאַרְבָּעָ֜ה לְעַשְׁתֵּֽי־עָשָׂ֥ר חֹ֨דֶשׁ֙ הוּא־חֹ֣דֶשׁ שְׁבָ֔ט בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֑וֶשׁ הָיָ֣ה דְבַר־יְהוָ֗ה אֶל־זְכַרְיָה֙ בֶּן־בֶּ֣רֶכְיָ֔הוּ בֶּן־עִדֹּ֥וא הַנָּבִ֖יא לֵאמֹֽר׃ 
