node,ref,head_voc,text,category,sentence,link
788670,Isa 65:4,קֶבֶר,בַּקְּבָרִ֔ים,glob,פֵּרַ֧שְׂתִּי יָדַ֛י כָּל־הַיֹּ֖ום אֶל־עַ֣ם סֹורֵ֑ר הַהֹלְכִים֙ הַדֶּ֣רֶךְ לֹא־טֹ֔וב אַחַ֖ר מַחְשְׁבֹתֵיהֶֽם׃ הָעָ֗ם הַמַּכְעִיסִ֥ים אֹותִ֛י עַל־פָּנַ֖י תָּמִ֑יד זֹֽבְחִים֙ בַּגַּנֹּ֔ות וּֽמְקַטְּרִ֖ים עַל־הַלְּבֵנִֽים׃ הַיֹּֽשְׁבִים֙ בַּקְּבָרִ֔ים וּבַנְּצוּרִ֖ים יָלִ֑ינוּ הָאֹֽכְלִים֙ בְּשַׂ֣ר הַחֲזִ֔יר וּמְרַ֥ק פִּגֻּלִ֖ים כְּלֵיהֶֽם׃ הָאֹֽמְרִים֙,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
788672,Isa 65:4,נְצוּרִים,בַנְּצוּרִ֖ים,glob,פֵּרַ֧שְׂתִּי יָדַ֛י כָּל־הַיֹּ֖ום אֶל־עַ֣ם סֹורֵ֑ר הַהֹלְכִים֙ הַדֶּ֣רֶךְ לֹא־טֹ֔וב אַחַ֖ר מַחְשְׁבֹתֵיהֶֽם׃ הָעָ֗ם הַמַּכְעִיסִ֥ים אֹותִ֛י עַל־פָּנַ֖י תָּמִ֑יד זֹֽבְחִים֙ בַּגַּנֹּ֔ות וּֽמְקַטְּרִ֖ים עַל־הַלְּבֵנִֽים׃ הַיֹּֽשְׁבִים֙ בַּקְּבָרִ֔ים וּבַנְּצוּרִ֖ים יָלִ֑ינוּ הָאֹֽכְלִים֙ בְּשַׂ֣ר הַחֲזִ֔יר וּמְרַ֥ק פִּגֻּלִ֖ים כְּלֵיהֶֽם׃ הָאֹֽמְרִים֙,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
788710,Isa 65:7,הַר,עַל־הֶ֣הָרִ֔ים,glob,וְשִׁלַּמְתִּ֖י עַל־חֵיקָֽם׃ עֲ֠וֹנֹתֵיכֶם וַעֲוֹנֹ֨ת אֲבֹותֵיכֶ֤ם יַחְדָּו֙ אֲשֶׁ֤ר קִטְּרוּ֙ עַל־הֶ֣הָרִ֔ים וְעַל־הַגְּבָעֹ֖ות חֵרְפ֑וּנִי,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
788712,Isa 65:7,גִּבְעָה,עַל־הַגְּבָעֹ֖ות,glob,וְשִׁלַּמְתִּ֖י עַל־חֵיקָֽם׃ עֲ֠וֹנֹתֵיכֶם וַעֲוֹנֹ֨ת אֲבֹותֵיכֶ֤ם יַחְדָּו֙ אֲשֶׁ֤ר קִטְּרוּ֙ עַל־הֶ֣הָרִ֔ים וְעַל־הַגְּבָעֹ֖ות חֵרְפ֑וּנִי,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
788849,Isa 65:16,אֶרֶץ,בָּאָ֗רֶץ,glob,אֲשֶׁ֨ר הַמִּתְבָּרֵ֜ךְ בָּאָ֗רֶץ יִתְבָּרֵךְ֙ בֵּאלֹהֵ֣י אָמֵ֔ן,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
788855,Isa 65:16,אֶרֶץ,בָּאָ֔רֶץ,glob,וְהַנִּשְׁבָּ֣ע בָּאָ֔רֶץ יִשָּׁבַ֖ע בֵּאלֹהֵ֣י אָמֵ֑ן,https://shebanq.ancient-data.org/hebrew/text?book=Jesaia&chapter=65&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
789362,Jer 1:5,בֶּטֶן,בַבֶּ֨טֶן֙,glob,בְּטֶ֨רֶם אֶצָּרְךָ֤ בַבֶּ֨טֶן֙,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=1&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
790224,Jer 3:16,אֶרֶץ,בָּאָ֜רֶץ,glob,וּפְרִיתֶ֨ם בָּאָ֜רֶץ בַּיָּמִ֤ים הָהֵ֨מָּה֙,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=3&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
790407,Jer 4:5,אֶרֶץ,בָּאָ֑רֶץ,glob,תִּקְע֥וּ שֹׁופָ֖ר בָּאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=4&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
791116,Jer 5:30,אֶרֶץ,בָּאָֽרֶץ׃,glob,שַׁמָּה֙ וְשַׁ֣עֲרוּרָ֔ה נִהְיְתָ֖ה בָּאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=5&verse=30&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
792237,Jer 9:1,מִדְבָּר,בַמִּדְבָּ֗ר,glob,מִֽי־יִתְּנֵ֣נִי בַמִּדְבָּ֗ר מְלֹון֙ אֹֽרְחִ֔ים,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=9&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
792258,Jer 9:2,אֶרֶץ,בָאָ֑רֶץ,glob,וְלֹ֥א לֶאֱמוּנָ֖ה גָּבְר֣וּ בָאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=9&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
792540,Jer 9:23,אֶרֶץ,בָּאָ֑רֶץ,glob,כִּ֚י אֲנִ֣י יְהוָ֔ה עֹ֥שֶׂה חֶ֛סֶד מִשְׁפָּ֥ט וּצְדָקָ֖ה בָּאָ֑רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=9&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
793770,Jer 14:5,שָׂדֶה,בַּשָּׂדֶ֔ה,glob,כִּ֤י גַם־אַיֶּ֨לֶת֙ בַּשָּׂדֶ֔ה יָלְדָ֖ה,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=14&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
796167,Jer 22:20,בָּשָׁן,בַבָּשָׁ֖ן,name,וּבַבָּשָׁ֖ן תְּנִ֣י קֹולֵ֑ךְ,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=22&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
796375,Jer 23:5,אֶרֶץ,בָּאָֽרֶץ׃,glob,וְעָשָׂ֛ה מִשְׁפָּ֥ט וּצְדָקָ֖ה בָּאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=23&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
799148,Jer 31:22,אֶרֶץ,בָּאָ֔רֶץ,glob,כִּֽי־בָרָ֨א יְהוָ֤ה חֲדָשָׁה֙ בָּאָ֔רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=31&verse=22&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
800106,Jer 33:15,אֶרֶץ,בָּאָֽרֶץ׃,glob,וְעָשָׂ֛ה מִשְׁפָּ֥ט וּצְדָקָ֖ה בָּאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=33&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
801655,Jer 38:9,עִיר,בָּעִֽיר׃,imme,כִּ֣י אֵ֥ין הַלֶּ֛חֶם עֹ֖וד בָּעִֽיר׃,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=38&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
802427,Jer 40:15,מִצְפָּה,בַּמִּצְפָּ֜ה,frame,וְיֹוחָנָ֣ן בֶּן־קָרֵ֡חַ אָמַ֣ר אֶל־גְּדַלְיָהוּ֩ בַסֵּ֨תֶר בַּמִּצְפָּ֜ה לֵאמֹ֗ר,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=40&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
802476,Jer 41:1,מִצְפָּה,בַּמִּצְפָּֽה׃,frame,וַיֹּ֨אכְלוּ שָׁ֥ם לֶ֛חֶם יַחְדָּ֖ו בַּמִּצְפָּֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Jeremia&chapter=41&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
806873,Ezek 1:15,חַיָּה,אֵ֥צֶל הַחַיֹּ֖ות,anap,וְהִנֵּה֩ אֹופַ֨ן אֶחָ֥ד בָּאָ֛רֶץ אֵ֥צֶל הַחַיֹּ֖ות לְאַרְבַּ֥עַת פָּנָֽיו׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=1&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
806957,Ezek 1:23,רָקִיעַ,תַ֨חַת֙ הָרָקִ֔יעַ,anap,וְתַ֨חַת֙ הָרָקִ֔יעַ כַּנְפֵיהֶ֣ם יְשָׁרֹ֔ות אִשָּׁ֖ה אֶל־אֲחֹותָ֑הּ,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=1&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
807823,Ezek 5:2,עִיר,בְּתֹ֣וךְ הָעִ֔יר,imme,שְׁלִשִׁ֗ית בָּא֤וּר תַּבְעִיר֙ בְּתֹ֣וךְ הָעִ֔יר כִּמְלֹ֖את יְמֵ֣י הַמָּצֹ֑ור,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=5&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
808659,Ezek 8:4,בִּקְעָה,בַּבִּקְעָֽה׃,anap,וְהִ֨נֵּה־שָׁ֔ם כְּבֹ֖וד אֱלֹהֵ֣י יִשְׂרָאֵ֑ל כַּמַּרְאֶ֕ה אֲשֶׁ֥ר רָאִ֖יתִי בַּבִּקְעָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=8&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
808992,Ezek 9:7,עִיר,בָעִֽיר׃,imme,וְהִכּ֥וּ בָעִֽיר׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=9&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812639,Ezek 20:13,מִדְבָּר,בַּמִּדְבָּ֗ר,glob,וַיַּמְרוּ־בִ֨י בֵֽית־יִשְׂרָאֵ֜ל בַּמִּדְבָּ֗ר,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812662,Ezek 20:13,מִדְבָּר,בַּמִּדְבָּ֖ר,glob,וָאֹמַ֞ר לִשְׁפֹּ֨ךְ חֲמָתִ֧י עֲלֵיהֶ֛ם בַּמִּדְבָּ֖ר לְכַלֹּותָֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812678,Ezek 20:15,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,וְגַם־אֲנִ֗י נָשָׂ֧אתִי יָדִ֛י לָהֶ֖ם בַּמִּדְבָּ֑ר לְבִלְתִּי֩ הָבִ֨יא אֹותָ֜ם אֶל־הָאָ֣רֶץ אֲשֶׁר־נָתַ֗תִּי זָבַ֤ת חָלָב֙ וּדְבַ֔שׁ,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812713,Ezek 20:17,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וְלֹֽא־עָשִׂ֧יתִי אֹותָ֛ם כָּלָ֖ה בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812717,Ezek 20:18,מִדְבָּר,בַּמִּדְבָּ֔ר,glob,וָאֹמַ֤ר אֶל־בְּנֵיהֶם֙ בַּמִּדְבָּ֔ר,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812779,Ezek 20:21,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וָאֹמַ֞ר לִשְׁפֹּ֧ךְ חֲמָתִ֣י עֲלֵיהֶ֗ם לְכַלֹּ֥ות אַפִּ֛י בָּ֖ם בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
812797,Ezek 20:23,מִדְבָּר,בַּמִּדְבָּ֑ר,glob,גַּם־אֲנִ֗י נָשָׂ֧אתִי אֶת־יָדִ֛י לָהֶ֖ם בַּמִּדְבָּ֑ר לְהָפִ֤יץ אֹתָם֙ בַּגֹּויִ֔ם וּלְזָרֹ֥ות אֹותָ֖ם בָּאֲרָצֹֽות׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
813048,Ezek 20:40,אֶרֶץ,בָּאָ֑רֶץ,glob,כִּ֣י בְהַר־קָדְשִׁ֞י בְּהַ֣ר׀ מְרֹ֣ום יִשְׂרָאֵ֗ל שָׁ֣ם יַעַבְדֻ֜נִי כָּל־בֵּ֧ית יִשְׂרָאֵ֛ל כֻּלֹּ֖ה בָּאָ֑רֶץ שָׁ֣ם אֶרְצֵ֔ם וְשָׁ֞ם אֶדְרֹ֣ושׁ אֶת־תְּרוּמֹֽתֵיכֶ֗ם וְאֶת־רֵאשִׁ֛ית מַשְׂאֹותֵיכֶ֖ם בְּכָל־קָדְשֵׁיכֶֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=20&verse=40&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
817933,Ezek 34:29,אֶרֶץ,בָּאָ֔רֶץ,glob,וְלֹֽא־יִהְי֨וּ עֹ֜וד אֲסֻפֵ֤י רָעָב֙ בָּאָ֔רֶץ,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=34&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
818648,Ezek 37:2,בִּקְעָה,עַל־פְּנֵ֣י הַבִּקְעָ֔ה,anap,רַבֹּ֤ות מְאֹד֙ עַל־פְּנֵ֣י הַבִּקְעָ֔ה,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=37&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
819713,Ezek 40:3,שַׁעַר,בַּשָּֽׁעַר׃,frame,וְה֥וּא עֹמֵ֖ד בַּשָּֽׁעַר׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=40&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
820486,Ezek 42:1,צָפֹון,אֶל־הַצָּפֹֽון׃,glob,וַיְבִאֵ֣נִי אֶל־הַלִּשְׁכָּ֗ה אֲשֶׁ֨ר נֶ֧גֶד הַגִּזְרָ֛ה וַאֲשֶֽׁר־נֶ֥גֶד הַבִּנְיָ֖ן אֶל־הַצָּפֹֽון׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=42&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
820528,Ezek 42:6,אֶרֶץ,מֵהָאָֽרֶץ׃,glob,עַל־כֵּ֣ן נֶאֱצַ֗ל מֵהַתַּחְתֹּונֹ֛ות וּמֵהַתִּֽיכֹנֹ֖ות מֵהָאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=42&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
820730,Ezek 43:6,בַּיִת,מֵהַבָּ֑יִת,frame,וָאֶשְׁמַ֛ע מִדַּבֵּ֥ר אֵלַ֖י מֵהַבָּ֑יִת,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=43&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
820812,Ezek 43:12,הַר,עַל־רֹ֣אשׁ הָ֠הָר,frame,עַל־רֹ֣אשׁ הָ֠הָר כָּל־גְּבֻלֹ֞ו סָבִ֤יב׀ סָבִיב֙ קֹ֣דֶשׁ קָדָשִׁ֔ים,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=43&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
821880,Ezek 46:23,טִירָה,מִתַּ֥חַת הַטִּירֹ֖ות,frame,וּמְבַשְּׁלֹ֣ות עָשׂ֔וּי מִתַּ֥חַת הַטִּירֹ֖ות סָבִֽיב׃,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=46&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
822048,Ezek 47:12,נַחַל,עַל־הַנַּ֣חַל,anap,וְעַל־הַנַּ֣חַל יַעֲלֶ֣ה עַל־שְׂפָתֹ֣ו מִזֶּ֣ה׀ וּמִזֶּ֣ה׀ כָּל־עֵֽץ־מַ֠אֲכָל,https://shebanq.ancient-data.org/hebrew/text?book=Ezechiel&chapter=47&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823027,Hos 4:1,אֶרֶץ,בָּאָֽרֶץ׃,glob,וְאֵֽין־דַּ֥עַת אֱלֹהִ֖ים בָּאָֽרֶץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=4&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823146,Hos 4:13,הַר,עַל־רָאשֵׁ֨י הֶהָרִ֜ים,glob,עַל־רָאשֵׁ֨י הֶהָרִ֜ים יְזַבֵּ֗חוּ,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=4&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823149,Hos 4:13,גִּבְעָה,עַל־הַגְּבָעֹות֙,glob,וְעַל־הַגְּבָעֹות֙ יְקַטֵּ֔רוּ תַּ֣חַת אַלֹּ֧ון וְלִבְנֶ֛ה וְאֵלָ֖ה,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=4&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823210,Hos 4:16,מֶרְחָב,בַּמֶּרְחָֽב׃,glob,עַתָּה֙ יִרְעֵ֣ם יְהוָ֔ה כְּכֶ֖בֶשׂ בַּמֶּרְחָֽב׃,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=4&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823316,Hos 5:8,גִּבְעָה,בַּגִּבְעָ֔ה,glob,תִּקְע֤וּ שֹׁופָר֙ בַּגִּבְעָ֔ה חֲצֹצְרָ֖ה בָּרָמָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=5&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823318,Hos 5:8,רָמָה,בָּרָמָ֑ה,glob,תִּקְע֤וּ שֹׁופָר֙ בַּגִּבְעָ֔ה חֲצֹצְרָ֖ה בָּרָמָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=5&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
823515,Hos 7:1,חוּץ,בַּחֽוּץ׃,glob,פָּשַׁ֥ט גְּד֖וּד בַּחֽוּץ׃,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=7&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
824113,Hos 10:9,גִּבְעָה,בַּגִּבְעָ֛ה,glob,לֹֽא־תַשִּׂיגֵ֧ם בַּגִּבְעָ֛ה מִלְחָמָ֖ה עַל־בְּנֵ֥י עַֽלְוָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=10&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
824358,Hos 12:4,בֶּטֶן,בַּבֶּ֖טֶן,glob,בַּבֶּ֖טֶן עָקַ֣ב אֶת־אָחִ֑יו,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=12&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
824438,Hos 12:12,גִּלְגָּל,בַּגִּלְגָּ֖ל,name,בַּגִּלְגָּ֖ל שְׁוָרִ֣ים זִבֵּ֑חוּ,https://shebanq.ancient-data.org/hebrew/text?book=Hosea&chapter=12&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
825862,Amos 2:10,מִדְבָּר,בַּמִּדְבָּר֙,glob,וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה לָרֶ֖שֶׁת אֶת־אֶ֥רֶץ הָאֱמֹרִֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=2&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
825962,Amos 3:4,יַעַר,בַּיַּ֔עַר,glob,הֲיִשְׁאַ֤ג אַרְיֵה֙ בַּיַּ֔עַר,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=3&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
826419,Amos 5:10,שַׁעַר,בַשַּׁ֖עַר,frame,שָׂנְא֥וּ בַשַּׁ֖עַר מֹוכִ֑יחַ,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=5&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
826457,Amos 5:12,שַׁעַר,בַּשַּׁ֥עַר,frame,וְאֶבְיֹונִ֖ים בַּשַּׁ֥עַר הִטּֽוּ׃,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=5&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
826487,Amos 5:15,שַׁעַר,בַשַּׁ֖עַר,frame,וְהַצִּ֥יגוּ בַשַּׁ֖עַר מִשְׁפָּ֑ט,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=5&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
826595,Amos 5:25,מִדְבָּר,בַמִּדְבָּ֛ר,glob,הַזְּבָחִ֨ים וּמִנְחָ֜ה הִֽגַּשְׁתֶּם־לִ֧י בַמִּדְבָּ֛ר אַרְבָּעִ֥ים שָׁנָ֖ה בֵּ֥ית יִשְׂרָאֵֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=5&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
826989,Amos 7:17,עִיר,בָּעִ֤יר,glob,אִשְׁתְּךָ֞ בָּעִ֤יר תִּזְנֶה֙,https://shebanq.ancient-data.org/hebrew/text?book=Amos&chapter=7&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
827739,Jonah 1:4,יָם,בַּיָּ֑ם,frame,וַיְהִ֥י סַֽעַר־גָּדֹ֖ול בַּיָּ֑ם,https://shebanq.ancient-data.org/hebrew/text?book=Jona&chapter=1&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
830486,Hab 2:9,מָרֹום,בַּמָּרֹום֙,glob,הֹ֗וי בֹּצֵ֛עַ בֶּ֥צַע רָ֖ע לְבֵיתֹ֑ו לָשׂ֤וּם בַּמָּרֹום֙ קִנֹּ֔ו לְהִנָּצֵ֖ל מִכַּף־רָֽע׃,https://shebanq.ancient-data.org/hebrew/text?book=Habakuk&chapter=2&verse=9&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
830833,Zeph 1:5,גָּג,עַל־הַגַּגֹּ֖ות,glob,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃,https://shebanq.ancient-data.org/hebrew/text?book=Zephania&chapter=1&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
833562,Zech 10:1,שָׂדֶה,בַּשָּׂדֶֽה׃,glob,וּמְטַר־גֶּ֨שֶׁם֙ יִתֵּ֣ן לָהֶ֔ם לְאִ֖ישׁ עֵ֥שֶׂב בַּשָּׂדֶֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Sacharia&chapter=10&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
